gen_id,gen_type,Z_row_sum_mean,Z_row_sum_std,Z_row_sum_min,Z_row_sum_max,Z_row_abs_sum_mean,Z_row_abs_sum_max,Z_row_norm_mean,Z_row_norm_max
101_CT_1,THERMAL,-0.0034314386637526294,0.011769172879290676,-0.05140535237981061,0.0,0.0034314386637526294,0.05140535237981061,0.0019044719458798684,0.02670553121805786
101_CT_2,THERMAL,-0.0002720578173292192,0.007019877613529512,-0.03394577535394331,0.023980690349164054,0.002456412579522428,0.03394577535394331,0.0012991304795396854,0.017805459088687785
101_STEAM_3,THERMAL,-0.10290882499015477,0.08281524147929344,-0.2533558233703811,0.0,0.10290882499015477,0.2533558233703811,0.051454414290349554,0.12667791292280153
101_STEAM_4,THERMAL,-0.1030612238982409,0.0830107296940131,-0.2533580110631348,0.0,0.1030612238982409,0.2533580110631348,0.05153062292936504,0.1266790058683613
102_CT_1,THERMAL,-0.0009419657820474583,0.005651794692284749,-0.0339107681537085,0.0,0.0009419657820474583,0.0339107681537085,0.0004709828910237294,0.01695538407685426
102_CT_2,THERMAL,-0.0013913327598385626,0.006187685351027596,-0.03385724556731592,0.0,0.0013913327598385626,0.03385724556731592,0.0006956666642225873,0.01692862278365796
102_STEAM_3,THERMAL,-0.10024928431652347,0.08223135055710344,-0.2533946752241512,0.0,0.10024928431652347,0.2533946752241512,0.050124647469168254,0.126697339625615
102_STEAM_4,THERMAL,-0.10199770105868644,0.0828779347972056,-0.2533664292209068,0.0,0.10199770105868644,0.2533664292209068,0.05099885521691533,0.12668321498310106
107_CC_1,THERMAL,-0.11170155522781149,0.15879409081217966,-0.7586788419955712,0.06695841182043155,0.11542146794144632,0.7586788419955712,0.05771081920487404,0.37934095736869217
113_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,-0.0019005311735510717,0.00641855636066524,-0.02547387480248869,0.0,0.0019005311735510717,0.02547387480248869,0.0009502655867782755,0.012736937401244345
113_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,-0.10037062089910093,0.1151825529256849,-0.3590490775381357,0.0,0.10037062089910093,0.3590490775381357,0.05018566360869084,0.1795363442305506
116_STEAM_1,THERMAL,-0.12732700626550686,0.1193315603548959,-0.3636091815517974,0.0,0.12732700626550686,0.3636091815517974,0.0636635177770985,0.18180483889169188
118_CC_1,THERMAL,-0.09171535934408956,0.18203534723510242,-0.9837762179178265,0.0,0.09171535934408956,0.9837762179178265,0.04585769537050732,0.49188861125279615
122_WIND_1,WIND,0.6666666666666666,0.47809144373375745,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
123_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,-0.0863307489095474,0.11668952392063532,-0.37753167465939697,0.17216394280578667,0.09589541294133393,0.37753167465939697,0.047947713330125416,0.18876585478194632
123_STEAM_3,THERMAL,-0.15604592567113745,0.21038869663730062,-0.8285652936712692,0.0,0.15604592567113745,0.8285652936712692,0.07802297698985684,0.4142827329263145
201_CT_1,THERMAL,-0.000935084886936397,0.005610509321618383,-0.03366305592971029,0.0,0.000935084886936397,0.03366305592971029,0.0004675424434681985,0.016831527964855146
201_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201_STEAM_3,THERMAL,-0.05837667108982979,0.077344553359591,-0.2162626589849858,0.13629695410840997,0.06594872576630344,0.2162626589849858,0.03297438840847469,0.10813132979072396
202_CT_1,THERMAL,-0.0009257730047083607,0.005554638028250164,-0.033327828169500986,0.0,0.0009257730047083607,0.033327828169500986,0.00046288650235418107,0.016663914084750518
202_CT_2,THERMAL,-0.0022342732455875015,0.009447191932962984,-0.046075260969376225,0.0,0.0022342732455875015,0.046075260969376225,0.0011171366227937546,0.02303763048468812
202_STEAM_3,THERMAL,-0.06002846685525081,0.07212619240905767,-0.2155690443774576,0.054772017139140095,0.06461863115071405,0.2155690443774576,0.03314194059095721,0.10778452257737912
202_STEAM_4,THERMAL,-0.0658758916764765,0.0715450514708083,-0.22969356150004128,0.0,0.06636821384731585,0.22969356150004128,0.034260978185765574,0.11484678104662945
207_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207_CT_2,THERMAL,0.015351320074093809,0.05285538087607895,-0.04190115060809791,0.16290951505478218,0.02536784737934584,0.16290951505478218,0.012684261214129754,0.08145475816486909
212_CSP_1,THERMAL,-0.25691646615232266,0.28382176828726147,-0.9363838776590807,0.0,0.25691646615232266,0.9363838776590807,0.12845823510699608,0.4681919392914437
213_CC_3,THERMAL,-0.07213362438503211,0.14012649746156924,-0.7127497380675598,0.0,0.07213362438503211,0.7127497380675598,0.03606682619644878,0.3563753498612315
213_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216_STEAM_1,THERMAL,-0.17218039739730504,0.1582572992375474,-0.5122457383155486,0.0,0.17218039739730504,0.5122457383155486,0.08609021027303333,0.25612286916877175
218_CC_1,THERMAL,-0.05820095469510928,0.14867523563883742,-0.7526043010390213,0.0,0.05820095469510928,0.7526043010390213,0.029100478628813584,0.3763021818260617
221_CC_1,THERMAL,-0.05556019911511613,0.1663142901208551,-0.3530355050095999,0.6401079446074674,0.10366782707249751,0.6401079446074674,0.051833921376650285,0.3200541332967868
223_CT_4,THERMAL,-0.0012358268844910405,0.005167827043675929,-0.022381269857653416,0.0,0.0012358268844910405,0.022381269857653416,0.0006179134422468609,0.011190634928874973
223_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223_CT_6,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223_STEAM_1,THERMAL,-0.17567934965911552,0.15980831081737554,-0.512264219643839,0.0,0.17567934965911552,0.512264219643839,0.08783968440487472,0.25613211045146633
223_STEAM_2,THERMAL,-0.17150824360632855,0.15839881292327498,-0.512212263319978,0.0,0.17150824360632855,0.512212263319978,0.08575412689014976,0.2561061334650312
223_STEAM_3,THERMAL,-0.2707140372056341,0.31097614530183315,-0.9707349931780932,0.0,0.2707140372056341,0.9707349931780932,0.13535702177373793,0.48536753577012154
301_CT_1,THERMAL,-0.0009575045786909326,0.005745027472145596,-0.03447016483287357,0.0,0.0009575045786909326,0.03447016483287357,0.00047875228934546657,0.017235082416436797
301_CT_2,THERMAL,-0.0009342672672642579,0.0056056036035855485,-0.03363362162151329,0.0,0.0009342672672642579,0.03363362162151329,0.0004671336336321313,0.016816810810756727
301_CT_3,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301_CT_4,THERMAL,0.001447688487638897,0.02164337706712791,-0.04822276375537943,0.07760353398672366,0.008325645253591024,0.07760353398672366,0.0041658979449021505,0.03880176702280856
302_CT_1,THERMAL,-0.0005623808694327413,0.0033742852165964472,-0.020245711299578688,0.0,0.0005623808694327413,0.020245711299578688,0.00028119043471637066,0.010122855649789344
302_CT_2,THERMAL,-0.0009702336175020162,0.005821401705012098,-0.034928410230072586,0.0,0.0009702336175020162,0.034928410230072586,0.00048511680875100834,0.0174642051150363
302_CT_3,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
