gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,0.009269582367744012,0.009272743434680266,0.0055122944626847595,0.00270999286030437,-1.5805334681262632e-06,0.004151461099326628,0.002409708941581141
101_STEAM_4,THERMAL,2020-07-15 00:00:00,0.008654633968557496,0.008654633968557496,0.005139846143618368,0.0025415125661041793,1.0255796814569949e-06,0.0038560083889149334,0.0022560874338569273
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.17732302590222557,0.17732302590222557,0.10531500289149975,-0.05203400880602699,-5.485249497061417e-06,-0.07900834857720995,-0.04627518326949156
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.17624105187352745,0.17624340713879327,0.10468299284928496,-0.05170200914140119,1.1776326329093756e-06,-0.0785535065877323,-0.04598671377702688
107_CC_1,THERMAL,2020-07-15 00:00:00,0.15182800438493638,0.1518280832834155,0.09017039165972147,0.04456138368135435,-3.944923956368618e-08,0.06763180189119611,0.039634858261625466
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,0.13759962173550727,0.13760051887849883,0.08172115263912702,0.04038497020778431,-4.485714957729332e-07,0.06129638620845574,0.035918713890762996
116_STEAM_1,THERMAL,2020-07-15 00:00:00,-0.41287445654285626,0.4129516416177582,0.24515815199322044,-0.1212495223339729,3.859253745097657e-05,-0.1836951026083402,-0.10796842413799415
118_CC_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_WIND_1,WIND,2020-07-15 00:00:00,0.7515823059674911,1.1025948892872617,0.935918425371794,0.9270885976273764,-1.6788447876336932e-07,-0.11065318588693884,-0.06485293788846763
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,2020-07-15 00:00:00,0.14618220798668652,0.14618271844650133,0.0868174665261085,0.04290470305591528,-2.5522990739108853e-07,0.06511684501810405,0.038160915142574595
