gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.04583794389354928,0.04583794389354928,0.02291902964748016,-0.01145705989934375,-0.011435926467385126,-0.011502028075482604,-0.011442929451337807
101_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.004782256753060722,0.004782256753060722,0.002392301254883954,-0.0011856542958364185,-0.001173168553528978,-0.0012590919827433341,-0.0011643419209519915
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.0641387767632598,0.0641387767632598,0.032071599061169,-0.015872414574381405,-0.01593334674546057,-0.016354177080042387,-0.015978838363375433
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.18231848274232368,0.18565249687873456,0.10773069705226858,-0.050115656657637,-0.05884235769854841,0.0016670070682054394,-0.07502747545434371
107_CC_1,THERMAL,2020-07-15 00:00:00,-2.4565697046039096e-06,2.624974519974414e-06,2.1405781231776963e-06,8.420240768525211e-08,-2.0448942564255113e-07,-2.1178940308175243e-06,-2.1838865582908641e-07
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,-1.349342865445573e-05,1.4720298071736958e-05,1.2277516811563196e-05,6.134347086406144e-07,-9.223419782239395e-07,-1.2186659682389411e-05,-9.978617024829932e-07
116_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0003528835773135849,0.00047031830579377735,0.0002483755104707777,-5.8717364240096215e-05,0.00013456096630799774,0.00016818847041610852,0.00010885150482957486
118_CC_1,THERMAL,2020-07-15 00:00:00,1.9570255535364686e-05,2.1213066541489182e-05,1.789244557317706e-05,-4.5475698912111895e-07,2.716243178185751e-06,1.7675417860241183e-05,-3.666485139411288e-07
122_WIND_1,WIND,2020-07-15 00:00:00,-0.2006466002925011,1.6003901380056222,0.8718553574381352,0.6998717688565605,-0.30006981008192124,-0.30049305980135443,-0.29995549926578596
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
