time,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 12:00:00,2020-07-15 12:00:00,2020-07-15 12:00:00,2020-07-15 12:00:00,2020-07-15 13:00:00,2020-07-15 13:00:00,2020-07-15 13:00:00,2020-07-15 13:00:00,2020-07-15 14:00:00,2020-07-15 14:00:00,2020-07-15 14:00:00,2020-07-15 14:00:00,2020-07-15 15:00:00,2020-07-15 15:00:00,2020-07-15 15:00:00,2020-07-15 15:00:00,2020-07-15 16:00:00,2020-07-15 16:00:00,2020-07-15 16:00:00,2020-07-15 16:00:00,2020-07-15 17:00:00,2020-07-15 17:00:00,2020-07-15 17:00:00,2020-07-15 17:00:00,2020-07-15 18:00:00,2020-07-15 18:00:00,2020-07-15 18:00:00,2020-07-15 18:00:00,2020-07-15 19:00:00,2020-07-15 19:00:00,2020-07-15 19:00:00,2020-07-15 19:00:00,2020-07-15 20:00:00,2020-07-15 20:00:00,2020-07-15 20:00:00,2020-07-15 20:00:00,2020-07-15 21:00:00,2020-07-15 21:00:00,2020-07-15 21:00:00,2020-07-15 21:00:00,2020-07-15 22:00:00,2020-07-15 22:00:00,2020-07-15 22:00:00,2020-07-15 22:00:00,2020-07-15 23:00:00,2020-07-15 23:00:00,2020-07-15 23:00:00,2020-07-15 23:00:00,2020-07-16 00:00:00,2020-07-16 00:00:00,2020-07-16 00:00:00,2020-07-16 00:00:00,2020-07-16 02:00:00,2020-07-16 02:00:00,2020-07-16 02:00:00,2020-07-16 02:00:00,2020-07-16 04:00:00,2020-07-16 04:00:00,2020-07-16 04:00:00,2020-07-16 04:00:00,2020-07-16 06:00:00,2020-07-16 06:00:00,2020-07-16 06:00:00,2020-07-16 06:00:00,2020-07-16 08:00:00,2020-07-16 08:00:00,2020-07-16 08:00:00,2020-07-16 08:00:00,2020-07-16 10:00:00,2020-07-16 10:00:00,2020-07-16 10:00:00,2020-07-16 10:00:00,2020-07-16 12:00:00,2020-07-16 12:00:00,2020-07-16 12:00:00,2020-07-16 12:00:00,2020-07-16 14:00:00,2020-07-16 14:00:00,2020-07-16 14:00:00,2020-07-16 14:00:00,2020-07-16 16:00:00,2020-07-16 16:00:00,2020-07-16 16:00:00,2020-07-16 16:00:00,2020-07-16 18:00:00,2020-07-16 18:00:00,2020-07-16 18:00:00,2020-07-16 18:00:00,2020-07-16 20:00:00,2020-07-16 20:00:00,2020-07-16 20:00:00,2020-07-16 20:00:00,2020-07-16 22:00:00,2020-07-16 22:00:00,2020-07-16 22:00:00,2020-07-16 22:00:00
k,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
101_CT_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,-0.01145705989934375,-0.011435926467385126,-0.011502028075482604,-0.011442929451337807,-0.0006152027180734975,-0.0006116747793520522,-0.0006295083125228075,-0.0006117367116656314,2.0401908643687224e-07,3.6718471952178627e-07,-7.705394047033347e-06,-8.5414863282536e-07,-2.548018303372792e-05,-2.3403728058226086e-05,-6.721323039858971e-05,-2.7084743053842787e-05,-0.0004230648005625207,-0.0004048661770649307,-0.0006515578178180564,-0.00042922369553787876,-0.001484525414250138,-0.0014017591558186538,-0.002617174275006611,-0.0014796338007360234,-0.018215396786208045,-0.018260193528444282,-0.01811693932499281,-0.018234523190196486,-0.0006320482278396496,-0.0004980092073072449,-0.0016465035115843124,-0.000640229513589727,-0.011683274603174712,-0.011672295839028776,-0.011639019156861719,-0.011689341054926517,-0.05208201525995441,-0.052032910292724374,-0.05201875401171428,-0.05210885910211556,-0.026117080675243133,-0.026110793977491942,-0.02616940061138015,-0.026164178410443596,-0.04700790929079671,-0.04860857076821751,-0.04204381193535042,-0.04539174002062815,-0.0397202432983019,-0.03964663994029219,-0.0395485821001251,-0.03976381279973371,-0.06011399321476097,-0.05819020232329014,-0.07461475690956205,-0.059969882955143196,-0.05356460455581787,-0.053557344163785006,-0.053537298146285606,-0.05358515973417274,-0.034790198262501626,-0.03480450899953137,-0.03471408025752698,-0.034787560589628806,-0.033884233760130944,-0.033906172339574464,-0.03394598890191436,-0.03392500380654107,-0.03096250341994458,-0.030947287348655178,-0.03119733123612721,-0.031012662250625676,-0.02648690412904614,-0.026493833867166784,-0.026829212796270152,-0.02656216239697398,-0.025549049899815574,-0.02557681427703625,-0.02545822206269016,-0.025559149825767763,-0.022242128539865624,-0.022268446059176526,-0.022089598799593477,-0.022254278651078273,-0.018974612044015335,-0.018873091832893703,-0.01883378801683073,-0.018876652066790667,-0.02247971924664857,-0.022094320126721714,-0.022153633812366055,-0.02209929857760084,-0.014531661759680969,-0.014502767613552828,-0.014488887083335346,-0.014514721402901758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_4,-0.0011856542958364185,-0.001173168553528978,-0.0012590919827433341,-0.0011643419209519915,-0.0005763181359390313,-0.0005845655493487517,-0.000746414430614246,-0.0005575535188939257,-1.2508952907248654e-07,6.37378236420255e-07,-8.458126528000716e-06,-1.1037660466950502e-07,-2.3457363857495558e-05,-2.1716919718741887e-05,-6.630500547905171e-05,-2.5538199748308394e-05,-0.00197356851628213,-0.0019800919985490774,-0.0018718147008151419,-0.0019690696812454706,-0.009999869835693901,-0.010004144180719569,-0.009938872159252671,-0.009998336872158127,-0.0004450514256421484,-0.0003800007468273345,-0.001080026285837865,-0.0004713872233585391,-0.03713044301017462,-0.0371495597110256,-0.036976770782845336,-0.037138818463302976,-0.05349914330925139,-0.05350228042600426,-0.05343853549204369,-0.053495076241768955,-0.007750308428747733,-0.007138583905754656,-0.012774810179905432,-0.007747942620113237,-0.0501189354108699,-0.04996082153909839,-0.050280684520987384,-0.05016141070277009,-0.038712349328405976,-0.040026611894577596,-0.034669789154089775,-0.03739906919570265,-0.05290443573146907,-0.052830231255797694,-0.05289785697914268,-0.052966464029328496,-0.055722281436379244,-0.04751504556485059,-0.05403835678147183,-0.05467340042697099,-0.05358125859194636,-0.05356812589703236,-0.05347617445824637,-0.053619471220999776,-0.03477440418327004,-0.03479529358389556,-0.034730328585331705,-0.03479248880074072,-0.03392524500225541,-0.03396332817781211,-0.03360456369451553,-0.03400712425258566,-0.030366116924517746,-0.030368619503152745,-0.030701082796018107,-0.030457752179141838,-0.025007457498425506,-0.025020796328513027,-0.025411098182033798,-0.025070052565099754,-0.018596561746057894,-0.01861430644456243,-0.018581300041986437,-0.01862012467768539,-0.01127647495809049,-0.011217281599439098,-0.011610985210176124,-0.011303972447608146,-0.019765323801333515,-0.01964152094990979,-0.01962421817166054,-0.019654127024590257,-5.3504073077363965e-05,-3.2162608408531564e-05,-0.0001575690950434014,-3.961589941667242e-05,-0.00010654077927353946,-3.8957243668353236e-05,-0.00014113478579208427,-3.950389626107508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,-0.015872414574381405,-0.01593334674546057,-0.016354177080042387,-0.015978838363375433,1.1745156353500097e-05,9.577584025970143e-06,-0.00034413737770061514,-2.061659296860559e-05,-0.06286935599426502,-0.013287440192669447,0.051875500158749255,0.03919813077660259,0.05055125237335399,0.050593726818537646,0.051738846490988,0.05059585743049117,-0.015410202874905164,-0.015232780069031247,-0.020670774737126626,-0.015487718101966762,-0.039029838079895865,-0.038817949853608355,-0.03976654998001575,-0.03910955508140782,-0.035170742043367675,-0.031082738122068576,-0.07784599677603886,-0.034987059595304786,-0.0024618832024899742,-0.0024475065354021275,-0.0024951349946465418,-0.0024653125187923787,-0.0361111051295801,-0.0361067639130494,-0.036077896936159204,-0.03611102007494104,-2.0507731223758097e-05,-1.4221994002194815e-05,-6.00806340431137e-05,-2.649842071043133e-05,-0.00044575817478281765,-0.00040725225515000213,-0.000877772559162364,-0.0004466603312449241,-2.115151520797054e-05,-8.523351308839522e-06,-7.487430373273124e-05,-2.4205660036229403e-05,-4.1471498993556066e-05,-2.1057272629423918e-05,-0.00014960394761558588,-4.047261637768143e-05,-4.4450322090640315e-05,-1.545990297421862e-05,-0.00013704499097356765,-4.9881974945244686e-05,-2.6512179098013566e-05,-2.1279510477464902e-05,-5.211360451748415e-05,-2.6998831462171928e-05,-0.007645282351615268,-0.007645315274554802,-0.007647425012167919,-0.007653840011044462,-1.4597800798689387e-05,-1.5956052238950275e-05,-3.234450254518961e-05,-1.5322555075444213e-05,-1.3014589974248703e-05,-1.4649013402335057e-05,-5.683909544694673e-05,-2.1436823141047453e-05,-1.1528513575637112e-05,-7.78872372007508e-06,-4.3669526409884085e-05,-1.2938650800707943e-05,-1.2397082749596167e-05,-1.3174314350224148e-05,-1.1691513818440358e-05,-1.1622110605013124e-05,-0.0002665446781492456,-0.00026506107436778496,-0.00032964372523816424,-0.00027203818295306074,-0.0010697004947979524,-0.0010210930364992332,-0.0014966800612842474,-0.0010398568041501601,-0.016049258556057933,-0.015714999355293836,-0.01577844906399123,-0.015731500855578378,-0.00021867430629834983,-8.93719406002691e-05,-0.00024656365677122594,-6.496046694670538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_4,-0.050115656657637,-0.05884235769854841,0.0016670070682054394,-0.07502747545434371,-5.708306463977214e-05,-0.00015304575528654607,0.0028834453093942725,-2.147738227443261e-05,-0.0652509650428527,-0.014563962583912737,0.050522148498660296,0.04449023942577175,0.03908428744907334,0.039514074650128045,0.054146601061335564,0.06909690215938954,-0.034240705519581076,-0.03423437931586243,-0.03323329271223443,-0.034245370568527986,-0.014685925662461767,-0.019364252691700033,-0.014857182621474285,-0.015393196640743966,-0.004360425870088537,-0.003823740343709754,-0.00982609172564825,-0.004383046978261264,-0.02682699962753965,-0.02683866781007735,-0.026642107064023646,-0.026847702761209284,-4.037121140564037e-05,-2.2873563195129065e-05,-0.00014594467334684086,-3.999118553411463e-05,-0.01308234748211072,-0.013089844592902633,-0.01296259196840198,-0.01309112763450704,-0.0005486754066147542,-0.000553742683671879,-0.00048556730599086384,-0.0005484834018558049,-1.568661305087482e-05,-1.3217890600172866e-05,-5.730555261579395e-05,-1.5063444286395674e-05,-3.363903514025379e-05,-1.0236299651869563e-05,-0.00013108362727926037,-4.5605707545287314e-05,-4.187953063568978e-05,-1.6763143184675422e-05,-0.00012881889118039158,-4.833040988853153e-05,-1.795524795610709e-05,-1.6267818610943285e-05,-2.8802166489094727e-05,-1.656536137785982e-05,-0.007706975895582134,-0.007710036241235462,-0.007720780573296324,-0.007716862741263942,-1.6259986020519812e-05,-1.4976181248221171e-05,-2.1131214510861085e-05,-1.8012512596510895e-05,-1.7324383214868677e-05,-1.5915992874496188e-05,-2.3929814124051818e-05,-2.1758241992751305e-05,-7.254611680926337e-06,-7.5130477761795045e-06,-3.778209532939725e-05,-1.2429169824193546e-05,-7.963568773888818e-06,-6.8092803546387914e-06,1.7244456428366917e-06,-7.312048383202196e-06,-0.00036067905259455635,-0.0003420999200304444,-0.0004051237342331853,-0.0003477011474593263,-0.011704026946396065,-0.011633764177357658,-0.011612674727271441,-0.011628611856053302,-7.547551900168037e-05,-6.252241472710224e-05,-0.00034823341878541746,-8.795019512448335e-05,-0.02191831307984468,-0.02194662556888087,-0.021864841380932587,-0.021879417889583606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107_CC_1,8.420240768525211e-08,-2.0448942564255113e-07,-2.1178940308175243e-06,-2.1838865582908641e-07,1.288782639219388e-07,6.07555171727725e-08,-3.948406177567421e-06,-2.9389172342444143e-07,9.425988617417502e-08,1.3019129940783358e-08,-2.3731568485896304e-06,-3.9000897833766024e-07,2.3680375089984995e-07,6.99188887481883e-07,-1.0555032004323879e-05,-4.343397194253408e-07,0.08193772244810099,0.08111348565882842,0.1060036226649682,0.08249782581073792,4.121889327302064e-06,1.2094305601451083e-06,-1.948053478917844e-05,-4.471871216340746e-07,0.1851078214022997,0.18524586103259177,0.18434686382902266,0.18517955445585496,-0.0005080579209611746,-0.0009766138711538308,0.0023384668309271994,-0.00044780690923371303,-0.2179003701769111,-0.2179152354318753,-0.21783734149444212,-0.21790350874622721,-0.0005334424103784485,-0.00043834902751842264,-0.0011043429867407268,-0.0005645899234040369,-0.0004645496306641683,-0.00037343767034289654,-0.001096956344678642,-0.0005076061531340605,-0.00046605941337188317,-0.0004202339146312517,-0.0011367673374509412,-0.0004841819320222581,-0.005303068825349477,-0.004458050824851512,-0.011131643087730403,-0.005261233305453523,-0.0008337872822711256,-0.0006462325512453237,-0.0015669641186236121,-0.0008636718689611037,-0.0005651100089915234,-0.0005711999364927112,-0.0006004861066640776,-0.0005791064306013445,-0.02645319187635156,-0.026457138811184486,-0.026509801327380567,-0.026476672982201972,-0.0032987529699271267,-0.003290802627651329,-0.003305634004988789,-0.0032993845410381442,-0.00043599475836147983,-0.00039254908187309756,-0.0007953979994506089,-0.00045285978138646823,-0.0005142693625143635,-0.0005296302943431919,-0.0004748346796146219,-0.0005254483026049026,-0.08579257363653814,-0.08579477884419784,-0.08586796205815528,-0.08579235076685236,-0.00028468313217175356,-0.00025941167796519893,-0.00044575418937005835,-0.0002998251385954152,-0.0003503913419250215,-0.00033391222467871184,-0.0005026947471947404,-0.00031717258674257787,-0.00025850776622943217,0.00012079898667596844,-0.002497849522752893,-0.0005397119227288037,0.11371831836247792,0.1139953575284518,0.11335460711324075,0.11393638307250432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
