time,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 12:00:00,2020-07-15 12:00:00,2020-07-15 12:00:00,2020-07-15 12:00:00,2020-07-15 13:00:00,2020-07-15 13:00:00,2020-07-15 13:00:00,2020-07-15 13:00:00,2020-07-15 14:00:00,2020-07-15 14:00:00,2020-07-15 14:00:00,2020-07-15 14:00:00,2020-07-15 15:00:00,2020-07-15 15:00:00,2020-07-15 15:00:00,2020-07-15 15:00:00,2020-07-15 16:00:00,2020-07-15 16:00:00,2020-07-15 16:00:00,2020-07-15 16:00:00,2020-07-15 17:00:00,2020-07-15 17:00:00,2020-07-15 17:00:00,2020-07-15 17:00:00,2020-07-15 18:00:00,2020-07-15 18:00:00,2020-07-15 18:00:00,2020-07-15 18:00:00,2020-07-15 19:00:00,2020-07-15 19:00:00,2020-07-15 19:00:00,2020-07-15 19:00:00,2020-07-15 20:00:00,2020-07-15 20:00:00,2020-07-15 20:00:00,2020-07-15 20:00:00,2020-07-15 21:00:00,2020-07-15 21:00:00,2020-07-15 21:00:00,2020-07-15 21:00:00,2020-07-15 22:00:00,2020-07-15 22:00:00,2020-07-15 22:00:00,2020-07-15 22:00:00,2020-07-15 23:00:00,2020-07-15 23:00:00,2020-07-15 23:00:00,2020-07-15 23:00:00,2020-07-16 00:00:00,2020-07-16 00:00:00,2020-07-16 00:00:00,2020-07-16 00:00:00,2020-07-16 02:00:00,2020-07-16 02:00:00,2020-07-16 02:00:00,2020-07-16 02:00:00,2020-07-16 04:00:00,2020-07-16 04:00:00,2020-07-16 04:00:00,2020-07-16 04:00:00,2020-07-16 06:00:00,2020-07-16 06:00:00,2020-07-16 06:00:00,2020-07-16 06:00:00,2020-07-16 08:00:00,2020-07-16 08:00:00,2020-07-16 08:00:00,2020-07-16 08:00:00,2020-07-16 10:00:00,2020-07-16 10:00:00,2020-07-16 10:00:00,2020-07-16 10:00:00,2020-07-16 12:00:00,2020-07-16 12:00:00,2020-07-16 12:00:00,2020-07-16 12:00:00,2020-07-16 14:00:00,2020-07-16 14:00:00,2020-07-16 14:00:00,2020-07-16 14:00:00,2020-07-16 16:00:00,2020-07-16 16:00:00,2020-07-16 16:00:00,2020-07-16 16:00:00,2020-07-16 18:00:00,2020-07-16 18:00:00,2020-07-16 18:00:00,2020-07-16 18:00:00,2020-07-16 20:00:00,2020-07-16 20:00:00,2020-07-16 20:00:00,2020-07-16 20:00:00,2020-07-16 22:00:00,2020-07-16 22:00:00,2020-07-16 22:00:00,2020-07-16 22:00:00
k,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
101_CT_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204424685162008e-12,1.0204309442818023e-12,4.08186958714858e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005665060575064346,0.005666823344695127,0.0056666983116373856,0.005667161235816043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196388004757306e-12,5.094145591466592e-13,2.0400877168147424e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954577292885005e-11,-8.773021180724616e-12,8.474280025446539e-11,1.5499363532159864e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005556788979812013,0.005558518108992488,0.0055583954055183574,0.0055588493750594135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003655602677781294,0.003656212386167858,0.003656157247502556,0.0036563274905512307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,-0.0030923310024310474,3.069623011903264e-06,0.008159830276324151,0.00662996120059244,-0.000872931848816947,-7.700187402692171e-06,-0.0016780850870773602,-0.0010399850380866176,-0.00025922708492308696,-8.851110090378276e-07,3.8028996281007287e-06,5.8950175524565866e-05,0.00011687452932838224,-3.910379420219203e-08,0.00017763845458521648,0.00010405798364244401,0.00040606022824427013,9.781530911573486e-08,0.0006151829552919301,0.0003610049651270475,-0.0007284784988483561,-0.0035908376173595384,0.017853200388199233,-0.0010820983046750975,0.00279330387496049,-0.015186919734626325,0.033428949096718896,0.008535649115848481,-9.324110157603229e-05,-0.008504329413687648,-0.02354959772682897,0.0017913917341733161,-0.00959917908838082,-0.02098390350402906,-0.005041443331537319,-0.00930101286064136,0.0037055292000838323,0.004064570095750036,-0.02539544848060032,-0.011716505784794076,0.006708859483837853,-0.015837942573106247,0.0603473647617348,-0.005013993584892324,-0.0038929018028950046,-0.009056479563483322,0.18875685227313,-0.016808243690305046,-0.005876849773124934,-0.03382156111732969,0.19925535926824317,0.0030062935117199973,-0.013034679221477599,0.012672343318529185,0.08372439180510029,-0.025912410466459757,-0.015301272712318969,-0.010629029403014339,0.1441308296199931,-0.03351899790392289,-0.013108531356800669,-0.01910699850541358,0.012897296497290229,-0.007887189859978445,-0.01118180306231193,-0.0038035708174690612,-0.06446615627133584,0.01516819883594668,0.006711959646686071,0.013832162029852303,-0.17472105022137047,-0.009413101418961673,0.010637141454844012,0.0040205625720344355,-0.06419995378399718,-0.012722885848967615,-0.009637659420480218,0.001132277833220419,0.08316619989472465,-0.032997761263357205,-0.00172472438981147,0.004610179985781204,-0.048176358344915224,-0.012689036444051028,-0.005475884807599761,0.004956442606201575,-0.0737863056017483,-0.018497229426946593,-0.006675798501234516,-0.0010786659129205672,-0.006655164227257278,-0.00386586885234076,-0.0057966845647216825,-0.003827626851630142,-0.0070007098498350295,0.0019091829312293713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_4,-0.0031403777686682794,-2.0676571857337488e-06,0.008349086731288993,0.006773905278753773,-0.0009848526040866854,7.721774257107283e-06,-0.0019154927282087706,-0.0011705676371079603,-0.00023004659958648547,8.849376085494151e-07,-1.3479234997652432e-05,4.9198268883784736e-05,7.598742719494609e-05,-2.1899674127713126e-09,0.00011545443381416015,6.765956397665593e-05,0.0008255262091774917,-1.3290190677772782e-07,0.0012546774059446948,0.0007346382052161449,-0.003329292299254015,-9.396056968648215e-05,-0.02156464179396114,-0.002531252546215291,-0.006874154824675988,0.011479173549353738,-0.03716345465413029,-0.012171870506233643,-0.0077440621779971625,0.0010391720301602164,0.01605767789429908,-0.009185219796830707,0.00019705624643064507,0.011953606169586968,-0.004015442098019308,0.00034203897868539425,-0.011434634482080661,-0.011421581912112483,0.01801210535892733,0.004430927494502331,-0.015340609584154518,0.007450829532415724,-0.06875196519555477,-0.0033262926090837615,-0.004166826926824713,0.0012413349957526298,-0.1965890299527202,0.009040344245698571,-0.0009317656567657071,0.027257961559793636,-0.2058371034236977,-0.009523085078204443,0.006751111851141736,-0.018711096736701023,-0.08978000613849459,0.019920887790136812,0.009142897718641626,0.004715328861628409,-0.1500609117030435,0.02765237822069254,-0.0022212052943669063,0.004147299424964205,-0.027883567146284167,-0.007002067592953122,0.006852544824078583,-0.000280939373062848,0.06036413985914216,-0.01920576691483913,-0.010487757132824927,-0.017362828711042562,0.17117288569036132,0.0059294731765630075,-0.014342374103590724,-0.007480582311546798,0.060722466967507556,0.009309916368987198,0.00652641314640987,-0.00399825864614463,-0.08604965921781929,0.030178827807110026,-0.004881132890155975,-0.01084371336314077,0.0419162770425119,0.00652691901408114,0.0005022668738951753,-0.009557455046274555,0.0691586398630966,0.01396767852522768,0.002489854030113765,-0.002734557342921417,0.002815232826136484,0.0001241207985359308,0.002845478907173321,0.0012493243933698328,0.004395759689970746,-0.004415945049740439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002897051692446709,0.0016450417630900008,-0.009972703952194184,0.0006665401865799938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001736946539798473,-0.0005968883149704146,0.011037179900009686,0.00040527905877229474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,-0.025635626379395343,-1.9875103970945496e-07,-0.038717650334418874,-0.02266534314507779,-0.025910924814460973,-0.0001036586938418238,-0.09173198290464102,-0.06145714335444904,-0.005722954263048363,-0.016761784543133595,0.06479989125164765,0.002486235268146458,-0.026198010865207094,0.005904198949304107,-0.03531333822698124,-0.0023666022169050558,-0.023576674976130155,-1.7567004184648738e-08,-0.035781456612726026,-0.020970577782898927,-0.04106602076777077,-0.04106992883193125,-0.041069582104551736,-0.04107071025051492,-0.033285664227053924,-0.03328931143931735,-0.03328910228140525,-0.03329010651645293,-0.029284265120952446,-0.029288628171457443,-0.02928832376681334,-0.02928948391972829,-0.03482653666365626,-0.03483227643503756,-0.03483179503133926,-0.034833347134663954,-0.027606457797249906,-0.02761108037010762,-0.02760991249359912,-0.02761195056535478,-0.02978592171878719,-0.029789291263297824,-0.029789202823932603,-0.029789859633464335,-0.022401032557509526,-0.022404028722900704,-0.02240179519243024,-0.022403322180235465,-0.01867795202272346,-0.018679537204306818,-0.018681189662624886,-0.018680521770401234,-0.021551235569061578,-0.021553921373688167,-0.02155172046822651,-0.021553621242529634,-0.01902037192052644,-0.019021938148252093,-0.019023152740040405,-0.019022756012209468,-0.013433070689774049,-0.013437247802945196,-0.013436950085076838,-0.013438052505750815,-0.011401480908363347,-0.011403796638152414,-0.011403632595787694,-0.011404240972710679,-0.014196525467321058,-0.014198045838532208,-0.014198309555428112,-0.014198488101454047,-0.01464333994659306,-0.014644926777554579,-0.014644947369172545,-0.01464526680439255,-0.012290642026604626,-0.012291960403050722,-0.012290988091291699,-0.012292163775473182,-0.012186026707798267,-0.012188038121392797,-0.012188036399386815,-0.012188441215330387,-0.016243938483315706,-0.01624663764342156,-0.016246444227014545,-0.01624715891296722,-0.014057313063983334,-0.014059646047928614,-0.014059473414140933,-0.014060092845269214,-0.01867498710861548,-0.01867716229029112,-0.01867701674532063,-0.018677590476335663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_4,-0.025776966322387906,-2.176052599223155e-08,-0.038932806977176604,-0.022790216867765323,-0.02488472509593495,0.00010495355460637956,-0.08840270629568625,-0.05893269013279185,0.012601974889472678,0.01676174542606962,-0.05384577846022287,0.004119829622165776,-0.023869123549136645,-0.005901089897691836,0.0027615863589305345,-0.009681206531157161,-0.019639968701489777,-2.3365441573219847e-07,-0.029805217956349717,-0.01746906277051095,-0.04161742698401849,-0.041621355573835755,-0.041621091033953575,-0.04162216951961195,-0.033465362887556305,-0.0334690592535265,-0.03346881694447634,-0.03346982296172673,-0.02885380298093934,-0.028858092648489986,-0.02885781098547202,-0.02885894536029913,-0.03338969267254158,-0.03339516749098137,-0.03339479844418314,-0.03339622685750573,-0.02726004749756157,-0.02726460698783567,-0.027263583244516942,-0.02726546809747675,-0.029157226091209493,-0.029160493967093803,-0.02916033045931843,-0.029161068691113724,-0.022146389136094125,-0.022149363667746946,-0.0221471106220541,-0.022148638211336995,-0.019379833056865636,-0.019381360371882317,-0.01938355880187359,-0.019382530761453753,-0.02151252888335292,-0.021515309686860773,-0.02151254547018011,-0.021514790625598086,-0.018338837902746624,-0.018340401439741916,-0.018341465141034408,-0.01834114506531198,-0.013663704105776442,-0.013667952612170547,-0.01366765030889694,-0.01366877161086433,-0.01134283939473397,-0.011345140550453131,-0.011344981354565742,-0.011345585063530821,-0.014065880092435007,-0.01406739989600897,-0.01406754449592762,-0.014067804702987116,-0.014825094457184051,-0.014826703031547595,-0.014826701261175912,-0.014827039288039197,-0.013340411471550961,-0.013341862235770163,-0.013339766198726344,-0.013341989624196665,-0.011932115888798375,-0.011934082247446118,-0.011934084274680345,-0.01193447916943253,-0.018062455588493315,-0.018065446083474476,-0.01806523546954042,-0.018066034715345534,-0.014347582793519886,-0.01434996288718246,-0.014349786183800006,-0.014350418703978943,-0.019470845525682456,-0.019473091953837618,-0.019472937565827575,-0.01947353577028301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107_CC_1,4.716422675832277e-05,-1.3756684125176832e-08,7.167665594209893e-05,4.19815916272313e-05,4.461876285333233e-06,-2.1335773148223325e-09,5.975086786236261e-06,3.403880014939756e-06,1.1902682353071015e-06,2.0320984894794947e-09,1.5276015528087328e-06,8.952046252803258e-07,0.02232364630896455,-1.4452060881353646e-08,0.03390833127217796,0.019876894140835422,0.02899703614471949,-1.1245936404336021e-09,0.044008488558984205,0.02579196167680204,0.0354083154920527,0.03541172002715909,0.03541158732718497,0.035412358441519624,0.08090250533685817,0.08091152102126764,0.08091086722241059,0.08091326190855982,-0.1106692565871995,-0.11068590595865846,-0.11068432683609863,-0.11068898103276269,-0.09135895086011891,-0.0913740290634395,-0.09137254247535509,-0.09137681983260613,-0.09236747655998534,-0.09238284403166808,-0.09238096362956583,-0.09238583241464897,-0.11367666256094011,-0.11368897580216641,-0.1136879449348367,-0.11369136903420442,-0.10114502000435766,-0.10115861934313775,-0.10114839373950169,-0.10115549767895358,-0.09304369168646576,-0.09305335819020422,-0.09305286562268744,-0.09305618008373222,-0.07698005078011183,-0.07699106882770446,-0.0769754933129736,-0.07698701921384167,-0.04644635518552076,-0.04644945976505621,-0.04645441981024234,-0.04645192574075124,-0.03644108342222829,-0.03645242897744283,-0.03645161476765857,-0.03645459742083424,-0.027331648266404933,-0.027337198122245887,-0.027336802656738435,-0.027338263423557215,-0.030807504960482235,-0.03081085283767726,-0.03081200308151777,-0.030812174224680813,-0.032173784303128894,-0.03217730234848526,-0.0321771166581164,-0.03217800203345673,-0.022676494139645786,-0.022679018047286004,-0.022678796342676666,-0.022679451138385157,-0.030356987083162146,-0.030361938809192746,-0.030362348125692273,-0.030362981169694155,-0.045884021411053855,-0.04589163164009352,-0.04589109038947914,-0.04589310938592483,-0.03349260941940746,-0.03349818247595249,-0.03349777000716747,-0.033499246822371986,0.07783017794026281,0.07783913403489018,0.07783836995604387,0.07784077577899447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
