gen_id,gen_type,Z_row_sum_mean,Z_row_sum_std,Z_row_sum_min,Z_row_sum_max,Z_row_abs_sum_mean,Z_row_abs_sum_max,Z_row_norm_mean,Z_row_norm_max
101_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,-0.035388550758059634,0.25180401951492903,-0.9342042627442628,0.5665613644717613,0.19900491050644362,1.205209274798135,0.14194922315817707,1.0733383261205678
101_STEAM_4,THERMAL,0.0076322297439051934,0.24357950089426236,-0.6524662785994286,0.8701185516190654,0.19849700062343334,1.237325521395086,0.14018431406172965,1.0598335700790353
102_CT_1,THERMAL,-2.3232647855710473e-09,1.3939588713426284e-08,-8.36375322805577e-08,0.0,9.305986390206175e-09,3.3501551004742226e-07,5.401441142779558e-09,1.944518811400641e-07
102_CT_2,THERMAL,-4.013550690525591e-09,2.4081304143153544e-08,-1.4448782485892128e-07,0.0,1.4550364243373399e-08,5.238131127614424e-07,8.471198349835065e-09,3.0496314059406233e-07
102_STEAM_3,THERMAL,-0.08038423774623045,0.12527439844617266,-0.4380031603793523,0.06437977703034696,0.0895448405320783,0.4380031603793523,0.04729085522372238,0.22807874543235868
102_STEAM_4,THERMAL,-0.083113842082412,0.12319657748561633,-0.43798760260808767,0.0,0.08714587581118226,0.43798760260808767,0.04683200481486723,0.22807215329979463
107_CC_1,THERMAL,-0.05714301814811261,0.21705269313739867,-0.6528583213244077,0.7340861631345532,0.1002991919378317,0.8195319830962562,0.051780417724066906,0.46780563483424575
113_CT_1,THERMAL,-1.0004343032827314e-14,4.403807894358418e-14,-1.376676550535194e-13,1.163513729807164e-13,2.4881331563172048e-14,3.9479530755670567e-13,2.1876746865340058e-14,2.866302584347539e-13
113_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,-1.6964592452064445e-12,7.304120386485076e-12,-4.0370071918408295e-11,3.0350030402703075e-12,2.6378319744573257e-12,4.106220565521103e-11,1.8916023730116354e-12,3.1755485114789476e-11
115_STEAM_2,THERMAL,-3.647244866937296e-13,3.1344517369571575e-12,-1.50287631093247e-11,9.236511487682816e-12,2.4872794629746704e-12,4.0036145569548983e-11,1.532371247321239e-12,2.3635541540367093e-11
115_STEAM_3,THERMAL,-0.04957951330107433,0.11949030433624332,-0.36010027479394047,0.23671291811943318,0.08220142199707027,0.9376746411354562,0.04611657166797312,0.6398858553643354
116_STEAM_1,THERMAL,-0.10436161124824178,0.20689860404809388,-1.0423234311994778,0.0,0.11693110075760502,1.4948249886123206,0.06246362915638967,0.8326785412278328
118_CC_1,THERMAL,-0.038006653963025314,0.09140792192620732,-0.3251137349222368,1.891522544258958e-08,0.03800665869608727,0.3251137349222368,0.019003330193927206,0.16255686772676056
122_WIND_1,WIND,0.6666666666666666,0.47809144373375745,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
123_CT_1,THERMAL,-1.887379141862766e-15,1.1324274851176595e-14,-6.794564910705958e-14,0.0,7.487837510527444e-15,2.69562150378988e-13,5.460307253680899e-15,1.9657106113251234e-13
123_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,-0.04633171100518326,0.12281062163295696,-0.3641251439944365,0.31857120754171403,0.06403015408507143,0.3641251439944365,0.03282656992265816,0.20146000193278019
123_STEAM_3,THERMAL,-0.1438111661069074,0.40029197689441665,-2.2345588605653663,1.717417466290966e-08,0.1438113355903979,2.2345588605653663,0.07258747487437672,1.121700746983496
201_CT_1,THERMAL,-1.8410090276929412e-09,1.1046460781121214e-08,-6.627869687633825e-08,2.37189327015735e-12,1.8417609632438026e-09,6.627869687633825e-08,1.0792613624642617e-09,3.883839838861552e-08
201_CT_2,THERMAL,-2.120566145820983e-09,1.2719812901856492e-08,-7.631947195753258e-08,0.0,2.196911166434691e-09,7.906789269962606e-08,1.2601198399378013e-09,4.53463330893175e-08
