gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,0.048640914202455914,0.0556002152851875,0.05075989955647293,0.001451666844742433,-0.001008775305645444,0.050668897899079274,-0.002470875235720349
101_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.05658031954056668,0.05783705534705093,0.05350146941539545,-0.003845995404107655,-3.337737050855853e-06,-0.05335935430265029,0.0006283679032421252
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.43813528109020616,0.43813528109020616,0.2281103969331633,-0.08140689797775091,-0.08204978301845689,-0.11553406463815552,-0.15914453545584284
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.4380924435995738,0.4380924435995738,0.22808322336955764,-0.08140522404657147,-0.08209002970371904,-0.11545179919556636,-0.15914539065371694
107_CC_1,THERMAL,2020-07-15 00:00:00,2.462841054812587e-07,2.462841054812587e-07,1.3726010523379264e-07,5.4819185635324175e-08,5.4654200498660543e-08,1.1017571566185325e-07,2.66350036854207e-08
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,8.371563953929925e-08,3.8529586387297626e-07,2.572085646257015e-07,-4.732387182126985e-08,-9.47724576594311e-09,2.3450575170613774e-07,-9.398899457962553e-08
116_STEAM_1,THERMAL,2020-07-15 00:00:00,-0.3282092712068291,0.3282092712068291,0.1850736286901637,-0.03768911370252426,-0.06431461839189756,-0.07366334991417567,-0.1525421891982316
118_CC_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_WIND_1,WIND,2020-07-15 00:00:00,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,2020-07-15 00:00:00,-6.182915252871814e-08,1.1151199015046322e-07,8.018448766162062e-08,1.6906655742054966e-08,-9.240838760860015e-09,7.934763068817574e-09,-7.742973257873066e-08
