gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.004171730825007118,0.004171730825007118,0.0021481478353189095,-0.0009302520825881489,-0.0007004548483412143,-0.0011477683616179391,-0.0013932555324598166
101_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.004171730825011311,0.004171730825011311,0.002148147835321044,-0.0009302520825894439,-0.0007004548483418776,-0.0011477683616187406,-0.0013932555324612493
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.23036617954487282,0.23036617954487282,0.12163774238822189,-0.04312215339843564,-0.03579806534066354,-0.0660591495046654,-0.08538681130110824
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.2303661857789928,0.2303661857789928,0.12163774612214902,-0.04312215197123781,-0.035798065511459726,-0.06605915622951586,-0.0853868120667794
107_CC_1,THERMAL,2020-07-15 00:00:00,1.250357394692335e-08,1.250357394692335e-08,6.898143254580916e-09,4.473712955643805e-09,4.201792913605118e-09,3.051609631654628e-09,7.76458446019799e-10
113_CT_1,THERMAL,2020-07-15 00:00:00,1.2403337934602168e-14,2.1501525901378525e-14,1.452218360754386e-14,3.620594737498201e-15,1.3307526569671724e-14,-4.549093983388179e-15,2.431061082042115e-17
113_CT_2,THERMAL,2020-07-15 00:00:00,8.939717803730431e-16,8.939717803730431e-16,6.530360354073955e-16,8.839528289661582e-17,1.530796452267385e-16,6.281862414292677e-16,2.431061082042115e-17
113_CT_3,THERMAL,2020-07-15 00:00:00,8.939717803730431e-16,8.939717803730431e-16,6.530360354073955e-16,8.839528289661582e-17,1.530796452267385e-16,6.281862414292677e-16,2.431061082042115e-17
113_CT_4,THERMAL,2020-07-15 00:00:00,8.939717803730431e-16,8.939717803730431e-16,6.530360354073955e-16,8.839528289661582e-17,1.530796452267385e-16,6.281862414292677e-16,2.431061082042115e-17
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,-3.1749394883849236e-08,3.1749394883849236e-08,2.0190217492801933e-08,-2.0746299123075573e-09,-3.3509630070760466e-09,-8.384843042108514e-09,-1.793895892235712e-08
116_STEAM_1,THERMAL,2020-07-15 00:00:00,-0.4305885714785807,0.4305885714785807,0.2440844377513289,-0.05348715547063654,-0.06550947500657706,-0.111750103566854,-0.19984183743451311
118_CC_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_WIND_1,WIND,2020-07-15 00:00:00,1.0,1.0,1.0,1.0,0.0,0.0,0.0
