,2020-07-15 00:00:00,2020-07-15 01:00:00,2020-07-15 02:00:00,2020-07-15 03:00:00,2020-07-15 04:00:00,2020-07-15 05:00:00,2020-07-15 06:00:00,2020-07-15 07:00:00,2020-07-15 08:00:00,2020-07-15 09:00:00,2020-07-15 10:00:00,2020-07-15 11:00:00,2020-07-15 12:00:00,2020-07-15 13:00:00,2020-07-15 14:00:00,2020-07-15 15:00:00,2020-07-15 16:00:00,2020-07-15 17:00:00,2020-07-15 18:00:00,2020-07-15 19:00:00,2020-07-15 20:00:00,2020-07-15 21:00:00,2020-07-15 22:00:00,2020-07-15 23:00:00,2020-07-16 00:00:00,2020-07-16 02:00:00,2020-07-16 04:00:00,2020-07-16 06:00:00,2020-07-16 08:00:00,2020-07-16 10:00:00,2020-07-16 12:00:00,2020-07-16 14:00:00,2020-07-16 16:00:00,2020-07-16 18:00:00,2020-07-16 20:00:00,2020-07-16 22:00:00
A1,65.40915627783431,133.5150398118566,163.48862941030418,159.20639032568525,136.94807142162668,138.7154743145916,149.70580180812638,140.35880348646643,157.131820150116,137.59614442808657,146.4575969227119,152.98450716808185,164.10597805193495,68.70449923545041,163.9134888670989,129.7816299979832,153.97511208673734,153.22873995881798,149.52571719287764,159.6635026723514,154.531290572509,161.4469055206453,152.8435118398576,145.66565493077147,175.00000000000017,174.9999999999996,168.25889917796593,159.7888582726149,167.8674526845638,175.0000000000005,175.0000000000016,174.99999999999983,175.00000000000023,175.0000000000009,170.31233625998124,139.64161677502074
A2,36.44652014646994,81.0899815889619,103.19759818611607,104.04081754751131,92.76594299365588,88.78346195356536,97.1453877754617,97.94924166064223,101.70889550808796,79.98274310591657,77.26923513301534,83.65953757011361,85.70519229331379,24.757161759308328,79.29717054044795,77.94056541843327,70.60018573342649,72.06305110291295,72.49447220597719,77.00548908518175,80.26838907875158,95.32211141831287,101.33336155316745,86.41860544773064,88.88131774250647,63.324522011345124,97.39677459117468,99.01891923594894,92.95279641214543,101.2283275848835,88.0976781910221,79.01444714923888,81.59769607128555,85.55654358786057,87.36576923515366,66.51205614804266
A3,104.02473750326541,153.0883166581331,174.80606290748338,174.8005718439547,158.96336414000106,152.05580561275187,163.70340802023574,153.9326460297698,164.77706701418668,148.49713108728443,153.1214198347501,153.72248451137523,159.58206737195783,90.44790097983089,156.92089956295635,156.17891473774142,149.40857904805407,150.18123811826777,150.3518546212042,159.74187146771894,158.0059493639357,167.3269187834908,163.6154130659745,161.33963104447838,167.5441946437162,134.15379695186937,174.9999999999999,174.99999999999994,174.99999999999977,172.10366466462725,168.34004157514758,166.85175296824306,168.38456437270838,172.6300413748736,174.99999999999943,162.7293066537798
A4,73.09410702501444,111.36849298343714,128.74248894741288,129.14432786912607,117.37535075264036,111.60847820407723,120.42982749467393,114.08540237973571,121.15440730222822,106.86932470558214,108.90475861043201,109.92394920598667,113.55552976889275,59.97641854307489,110.36519054604022,111.60311464821172,104.15910205398373,105.11005505572018,105.66879796155675,112.51516586315724,112.35777044790183,121.41522979975892,120.66424817192767,117.00097692066544,120.18033266618956,92.41923309791717,127.35307479754668,127.7966653025528,125.84538588765558,124.51372400470284,119.2337796506523,116.41571596139919,118.04729523823232,121.96655604034834,124.55090243845143,114.54312349835587
A5,71.59396334756067,100.90279071614555,113.8866260954936,114.12987546241848,104.67343385214079,100.14799796634412,107.77050250969793,102.15500801485373,108.9438077292057,99.38737486768235,102.40181385398566,102.78335476378675,106.48031983752765,65.07687996280076,105.09737288609898,106.61580571996919,100.54265686672035,100.8858201147689,100.90852333605787,106.52395733609352,105.28975840867504,110.67320612300401,108.11391167358754,106.59102646715121,108.79889576478882,85.81658494357674,114.1710510162869,115.4147864443718,115.76988780376197,114.19951672278796,112.27150300544352,111.57468388866397,112.40651238467436,114.76433662106692,115.94059575615549,108.32455710526142
A6,47.47916596324165,50.57402388233095,48.5435901121678,47.32595471313668,41.89230759216115,35.82030000469722,36.55132954627102,17.761948320662064,23.639498100317535,29.543030065421643,36.355060204345286,24.800805186627425,26.639785810667114,20.088550761755993,28.601117500798203,29.15578785423173,31.16652584120313,32.10504429954789,34.45019118185708,42.31857070465577,38.35494335757586,34.17219173190121,25.167120285496335,47.14085204279027,54.78604385349005,48.805559790930786,53.39119633884204,44.349525722590116,45.81194947572431,22.666844327166558,30.941852504833257,39.26360567641216,39.48113629514961,44.23144029017965,51.1227790059596,73.94328890067668
A7,-111.3121041122469,-66.74755779843034,-41.39383152199569,-39.39712269282529,-46.09841140784264,-50.162987024266386,-49.88153596494989,-41.63811816049625,-51.912210379667165,-87.88279534061873,-105.52719968122125,-95.58326198172087,-103.051873935109,-160.1713314390139,-120.46803144545456,-123.75336064497574,-131.2386399668221,-125.7470624866277,-120.87164899605392,-119.90467371181722,-105.14731475906149,-73.84813418491267,-47.47876160177474,-75.14922010755923,-72.93663395261193,-86.45062547353032,-61.249009629869335,-67.50276807601597,-92.96091147269051,-80.01448927216106,-114.99376549561156,-139.04512680289966,-132.05988990867718,-121.10698028897514,-110.51785279056656,-130.7291050852658
A8,30.20727615831127,68.41620952890243,85.69464935146894,86.09790393701418,74.3736156696192,66.1503153888377,71.70015114895465,60.83742778382064,64.30021169865073,47.050279937802095,45.66105843211975,43.282053797972836,43.60475107675129,-9.27470646542102,36.76988387637467,37.735189208157195,30.976906103710288,33.95792983520115,37.332778887347864,45.76300969993719,48.73070615643674,62.49486022597874,66.46209536634186,66.78503754430646,72.69802897719298,47.90474188537609,80.52698764692384,74.07081740896767,64.7322469736319,55.70469852640384,44.98077433411496,39.51559131619931,43.013101874120764,51.69441802351673,60.7254874327262,60.878229877654036
A9,62.762226280772914,111.6731435446506,133.25822331153952,133.25600342868472,117.48909070961156,108.22975561330182,116.72125765135867,102.62554228964439,109.99251515166173,90.89988245950425,92.23237081959599,89.56549756441404,92.23977457771143,23.902119860808803,86.0869733975014,85.10354248926576,78.98553698199099,81.70513961669614,84.57941793225865,95.47573707607759,96.7402160966812,110.55969121813182,111.37862394144108,112.94098508706674,121.74725710998273,91.23709148880188,129.82754966253484,123.21131192799375,116.12238805281818,105.8352131594862,96.85769434913668,92.83547295409595,96.15628392333383,104.96620370435824,113.52181408901112,111.03515771360438
A10,-4.862140166159849,26.18356021318965,39.83878649954979,40.04510418223657,30.10415794806703,20.959503624788983,22.92528930924197,8.795702399289887,9.316974810540685,-6.348790126764575,-9.504677029589592,-15.213315505981486,-17.37916741110492,-60.084685428151424,-25.5664642039176,-24.964885679383837,-29.662052690570814,-25.57085729732911,-20.408198366922775,-11.60598210642496,-7.138147049807523,7.254568375189018,13.294242792914178,18.81768976588012,26.485691533687003,8.281188241913156,33.169803060401094,21.65430223815511,8.455858241668405,-7.114704200773969,-19.24176951530428,-24.924896464956472,-20.616547883998265,-9.412675219624191,3.605779459202296,13.930940087016026
