gen_id,gen_type,Z_row_sum_mean,Z_row_sum_std,Z_row_sum_min,Z_row_sum_max,Z_row_abs_sum_mean,Z_row_abs_sum_max,Z_row_norm_mean,Z_row_norm_max
101_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,-0.027712802935070047,0.18916761432625925,-0.7591034194058601,0.4569981586568598,0.12923578294001142,1.228370628163441,0.09508689457289411,0.850882954777171
101_STEAM_4,THERMAL,0.006929073475702496,0.19756553304610075,-0.5897431556560788,0.7187631161896179,0.12776017637968398,1.2079969686826526,0.09504120085549081,0.8420784207507154
102_CT_1,THERMAL,-0.0005859047817537136,0.003515428690522282,-0.02109257214313369,0.0,0.0005859047817537136,0.02109257214313369,0.00029297620581950057,0.010547143409502021
102_CT_2,THERMAL,-0.0006151777809880965,0.0036910666859285794,-0.022146400115571476,0.0,0.0006151777809880965,0.022146400115571476,0.0003076107012886928,0.01107398524639294
102_STEAM_3,THERMAL,-0.07487320769671323,0.11076523488483091,-0.43901226922821257,0.10164818891815872,0.08674496510458757,0.43901226922821257,0.045804592389826614,0.22851299982966658
102_STEAM_4,THERMAL,-0.08993286190572237,0.12368962717198075,-0.4390122692282815,0.0,0.08993286190572237,0.4390122692282815,0.04866862683295064,0.27923682613782275
107_CC_1,THERMAL,-0.13669971633715025,0.2783713234256775,-0.8136078316606591,0.7365438840933987,0.1800133277796466,0.8227357854700661,0.09369520936220474,0.4698760925895848
113_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,-0.11074173565920861,0.20448721967511999,-0.9314735239164412,0.23626101183094486,0.14338484870709634,0.9388895774744502,0.0766961675413008,0.6400511083623462
116_STEAM_1,THERMAL,-0.10455350160121848,0.19870187147991258,-1.0311450793931418,0.0,0.1170426894233693,1.480755124654789,0.06246084415259154,0.8239077617374005
118_CC_1,THERMAL,-0.12871076200537193,0.3290413823057201,-1.8429314803637231,0.0,0.12871076200537193,1.8429314803637231,0.0651627070532703,0.9214657786746387
122_WIND_1,WIND,0.6666666666666666,0.47809144373375745,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
123_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,-0.045670235444086056,0.1103424385143142,-0.36404738558844607,0.31790205678861605,0.06333147095975067,0.36404738558844607,0.032472232842782695,0.20140239540136673
123_STEAM_3,THERMAL,-0.16873960700425508,0.3980795233662198,-2.234529416716561,0.0,0.1687398865071425,2.234529416716561,0.08505144543305515,1.1216766855327842
201_CT_1,THERMAL,-0.0002891370146866253,0.0017348220881197517,-0.010408932528718511,0.0,0.0002891370146866253,0.010408932528718511,0.0001445685083257339,0.005204466299726421
201_CT_2,THERMAL,-0.0002891370146707586,0.0017348220880245516,-0.01040893252814731,0.0,0.0002891370146707586,0.01040893252814731,0.0001445685083178006,0.005204466299440821
201_STEAM_3,THERMAL,-0.03733478521434228,0.08608514379069863,-0.4870124444190915,4.391640359818698e-06,0.037335054793750426,0.4870124444190915,0.018870700277495264,0.2508203971131917
202_CT_1,THERMAL,0.0014287931388020313,0.019410997060535933,-0.04273946990765477,0.10624799159892165,0.00480304692046633,0.10624799159892165,0.0024814409497584755,0.05312399588154062
202_CT_2,THERMAL,-0.0003362558995769862,0.002017535397461917,-0.012105212384771502,0.0,0.0003362558995769862,0.012105212384771502,0.0001681279511997109,0.006052606243189592
