gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.0775573657095788,0.0775573657095788,0.06452409496579406,-0.003408481817184229,-0.007396555009326242,-0.06394653695475427,-0.0028057919283140534
101_STEAM_4,THERMAL,2020-07-15 00:00:00,0.06256422497922948,0.06715112660738898,0.06024400988175679,0.0002973642724583153,0.0045315028863541305,0.060028808634496784,-0.0022934508140797483
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.43901226922821257,0.43901226922821257,0.22851299982966658,-0.08191960672113452,-0.08132179987116274,-0.11703657461016713,-0.15873428802574818
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.4390122692282815,0.4390122692282815,0.2285129998297009,-0.08191960672115262,-0.08132179987117677,-0.1170365746101818,-0.1587342880257703
107_CC_1,THERMAL,2020-07-15 00:00:00,9.166588347975147e-08,9.166588347975147e-08,5.49099515372087e-08,3.382230484572091e-08,4.134049053083899e-08,1.1853096282266051e-08,4.649991820925525e-09
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,-8.478967426165569e-08,8.478967426165569e-08,4.7198320465697966e-08,-2.2277957700822526e-08,-1.202056953975017e-08,-1.2751534939070552e-08,-3.7739612082012444e-08
116_STEAM_1,THERMAL,2020-07-15 00:00:00,-0.32142030115918463,0.32142030115918463,0.1813016774636436,-0.03691040086484565,-0.06276643165825013,-0.07225041459282266,-0.14949305404326618
118_CC_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_WIND_1,WIND,2020-07-15 00:00:00,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,2020-07-15 00:00:00,-6.30004565763232e-09,1.1420107436220256e-08,8.75431185109844e-09,2.3182494556394413e-09,-4.32866837475355e-10,2.4178143365452663e-10,-8.427209709450933e-09
