,2020-07-15 00:00:00,2020-07-15 01:00:00,2020-07-15 02:00:00,2020-07-15 03:00:00,2020-07-15 04:00:00,2020-07-15 05:00:00,2020-07-15 06:00:00,2020-07-15 07:00:00,2020-07-15 08:00:00,2020-07-15 09:00:00,2020-07-15 10:00:00,2020-07-15 11:00:00,2020-07-15 12:00:00,2020-07-15 13:00:00,2020-07-15 14:00:00,2020-07-15 15:00:00,2020-07-15 16:00:00,2020-07-15 17:00:00,2020-07-15 18:00:00,2020-07-15 19:00:00,2020-07-15 20:00:00,2020-07-15 21:00:00,2020-07-15 22:00:00,2020-07-15 23:00:00,2020-07-16 00:00:00,2020-07-16 02:00:00,2020-07-16 04:00:00,2020-07-16 06:00:00,2020-07-16 08:00:00,2020-07-16 10:00:00,2020-07-16 12:00:00,2020-07-16 14:00:00,2020-07-16 16:00:00,2020-07-16 18:00:00,2020-07-16 20:00:00,2020-07-16 22:00:00
A1,174.99999999999994,175.00000000000045,174.9996829124141,174.9992612678511,174.9992097758787,174.99931403502555,174.9999999999999,174.9996882676665,174.99999999999977,174.99993912843078,174.99999999999903,174.9999999999996,175.00000000000023,174.99999999999915,174.99999999999918,174.99991300894126,175.00000000000026,174.9999999999998,175.00000000000003,174.99999999999983,174.99994472033944,164.93011330419043,174.99995323245295,175.00000000000006,175.00000000000006,174.99999999999937,168.25889917796638,159.78885827261536,172.0023563729311,175.00000000000074,175.00000000000233,174.9999999999996,175.00000000000017,175.00000000000114,170.4944860036466,140.62430446515685
A2,83.74124013133351,90.94348196874846,99.54738947493183,101.11381453184083,101.89017245097455,88.18293490013288,82.76731490529454,95.95426782925288,103.36425311508344,114.38479538706238,117.4651649471941,111.28750406993719,104.09534261886641,99.41800456637424,96.13135822644601,102.29591688488132,93.40695387466293,93.29930379095822,91.36564111437953,93.08384015965451,88.0355485371262,90.58300062012587,100.40237183888793,84.55904171911877,88.88131774250652,63.32452201134507,97.39677459117485,99.01891923594923,116.61079439595017,93.56426807240057,87.5328885709789,80.64218355244036,82.48425927941702,86.95192091553054,88.40794544846915,64.46824409525098
A3,164.6418324616494,164.83533260310128,164.54434760065004,164.28219323661517,163.55357851550545,162.91250174334687,160.86311393548613,174.99999999999972,174.99996553194887,174.99999999999955,174.36603746410128,172.06151226859504,170.05931017635913,168.35737385847304,167.45307493874654,174.99999999999994,167.88419861645622,169.91540389708248,172.91049405510978,174.5538031516381,175.00000000000065,175.00000000000037,174.99999999999974,165.36786225093286,167.54419464371625,134.15379695186908,175.00000000000006,175.00000000000028,175.00000000000014,173.16447967373605,168.41821650384682,166.62645106334796,168.26185139583515,172.43690127592868,175.00000000000017,163.79043101643555
A4,117.30735897385149,118.8514790191199,120.24842541591728,120.34628896926627,119.94685849100952,116.89489260899164,114.34523003284745,126.33027298108735,127.50653463433778,129.30533669646633,129.2533943926642,126.36990918779976,123.52223726987646,121.37113850031751,120.07779042199166,126.40820426008658,119.88907810644504,121.38856775599407,123.26653525839876,124.81846138918388,124.37415526508454,125.69624513050871,127.10252150682663,117.71896839124592,120.18033266618961,92.41923309791706,127.3530747975468,127.79666530255302,129.86900449245587,123.86914663222647,119.18627863520565,116.55261495757087,118.12185867061436,122.08391272971363,124.72814987943349,114.85459819609079
A5,106.66131286087536,106.54749953583682,106.23625651483255,106.06012075200675,105.63092387494385,105.49590803193844,104.41684004872032,114.56533726336777,114.901929544297,115.29639636239156,115.21779741736341,114.00584762860406,112.98364165997356,112.09054362400859,111.62951868932444,116.8541371459747,111.92166318217738,113.08347708259872,114.82654433994976,115.73603497457071,115.71142144453177,115.71788859184733,114.62490816739022,107.67620974219545,108.79889576478888,85.81658494357671,114.17105101628712,115.41478644437197,115.50044820688866,114.93454949942031,112.32566997556683,111.41857346100835,112.32148525049408,114.63051092856861,115.92872647038718,108.99577009766271
A6,59.73530288844456,51.75381747330691,39.91031725152279,37.26718559787653,34.56267383040556,50.85847746451355,53.113050914275604,48.50105728465267,34.78098543150551,15.32019486875336,6.8642402847884,9.514090577844765,14.184807842140769,16.290940280840786,18.45007505142707,18.971924825755544,22.989872828167787,27.860501040425998,37.345865279919224,38.943636434503794,49.77543359502216,51.21832238329879,41.53192711213375,54.90575795231763,54.786043853490035,48.80555979093077,53.39119633884207,44.34952572259016,11.828013408475256,35.08387412652853,31.85690405565071,36.62640650133508,38.04475890840615,41.970700817735846,49.62572714940163,78.28742861477508
A7,-79.25300952745489,-58.93803561938553,-36.3778787353309,-32.297513981169296,-30.353665752974823,-66.43922590460555,-80.93195802828551,-75.10799910546577,-61.80582552816978,-40.60460260108149,-37.073093105305105,-53.599847819538766,-72.7514225599069,-85.25898522569383,-94.0095530113823,-90.42503272182807,-101.10874313615179,-101.12574158751599,-105.81264858502102,-101.08463193001481,-109.42023271953417,-95.72128218520771,-65.22127100039502,-85.20523786278177,-72.93663395261187,-86.45062547353042,-61.249009629869164,-67.50276807601577,-35.69970210207738,-100.00512317985019,-116.46694071179645,-134.79940265610452,-129.7474130156004,-117.46733249199468,-107.9953963091449,-137.11705685215586
A8,71.44103963227974,75.03501095481923,77.2334744571776,77.26770764922088,76.2360058437819,70.7991954266617,65.50492586196422,72.3465002355827,70.24485360645018,68.13959719040923,64.7770510565326,58.796746833362015,53.02678165885793,48.57390641716058,45.95573205102891,51.32939224825583,45.85335783257012,49.37696748741958,54.01402178488271,57.43306166314129,60.127503792218754,66.6879690060179,72.45365584353739,67.07148089780378,72.69802897719303,47.90474188537598,80.52698764692401,74.0708174089679,68.37514089799137,55.150576558083266,44.93993927334416,39.63327888088737,43.07720160470484,51.795305709748845,60.88596328525642,61.18970457538896
A9,120.39983276428816,122.55597487985341,123.02939664191031,122.70546743341193,121.37018752090935,118.44891737680635,113.7703357414452,122.95709811028463,119.80792824511371,116.05605663394267,112.24434529112787,106.97325837521015,102.17234046323563,98.26548566479009,96.09239707199447,102.71374117974835,96.60763222679175,100.57983034745574,106.22156296685688,109.65442519717446,113.11467955134518,118.14486588393075,122.31649801776315,116.53766817643805,121.74725710998278,91.23709148880177,129.82754966253512,123.21131192799398,115.74166337237794,106.98648357275071,96.94253523251182,92.59095961771742,96.02310724466253,104.75659460228002,113.50504250056008,112.09628207626011
A10,27.225720872286185,30.96408442311508,32.22130555609311,31.94319208389098,30.35253040666358,25.669879323293035,19.460999023100683,20.4702334982142,14.86761120132178,8.213536629667969,2.0786633759688438,-4.922089587588258,-11.420522507535935,-16.61712884160476,-19.561070101989028,-15.93744082515429,-19.13657069871506,-14.232675377554553,-7.406671762338127,-3.0271480307701157,2.663928804648238,12.21134429332155,19.358526429013498,19.471324923841035,26.48569153368703,8.281188241913014,33.16980306040121,21.65430223815528,7.805693964354292,-6.289216019985784,-19.180936590505038,-25.10021832409576,-20.71203871997662,-9.56296991525565,3.577138584982208,14.60215307941732
