,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0,31.31390527991401,-0.9428846681415889,-0.3406496177504624,-0.6839889489131666,-0.20954313871277722,-0.5509900906671819,-0.4425303057609773,-0.44537863638050706,-0.4719798560017023,-0.4264819176154172,-0.4383850292231928,-0.4405827059437901,-0.4363395186954059,-0.42932899334964,-0.410123547290305,-0.41660741914631577,-0.41486227610338483,-0.4140494421706966,-0.42196423900712343,-0.42662234323391274,-0.4132946678046289,-0.4139108375405561,-0.4291843005586469,-0.3835599859956595,-0.4330173339719175,-0.4329536812845623,-0.43501258068320175,-0.43277066080608845,-0.43260002434472916,-0.4323574225205983,-0.4323943859555309,-0.4323943859555309,-0.4326207857685979,-0.4321679861424636,-0.43194007676610763,-0.43160737412077055,-0.43142461313878966,-0.4319367982505881,-0.4326817199173435,-0.43193219271688216,-0.4316375478809997,-0.4319017819915446,-0.43117697848176556,-0.43052027045122954,-0.43214714223705064,-0.4319468392531693,-0.4301590810344349,-0.4335729313866422,-0.42123932039680323,-0.42122448154999365,-0.42170445645824095,-0.4211818154355536,-0.42114203630892955,-0.42108548046732064,-0.4210940974601191,-0.4210940974601191,-0.4211468762552247,-0.42104131866501326,-0.42116966516208704,-0.4207291504202963,-0.42072246639649336,-0.42163653178394933,-0.4226414943141517,-0.4222923682289466,-0.42319939880373203,-0.42367857020657756,-0.42127331302655036,-0.42038717806794496,-0.42331345122716657,-0.4232686213728687,-0.4198998038407121,-0.42228321513395045,-0.4193389904036862
1,18.45008450409724,-0.022602344305717885,-0.4416779078667806,-0.1493956296893976,-0.08768796361390524,-0.14088986536268883,-0.2297845665817506,-0.22386055582129827,-0.25322635157839496,-0.17847079653183068,-0.23840598947645006,-0.23383522074210858,-0.2426602801455685,-0.25724090056230886,-0.2971847428728536,-0.2836994661353011,-0.28732904694799405,-0.2890195940111368,-0.2725582530051796,-0.2628702415876827,-0.2905893877126265,-0.28930786648722184,-0.2575418353080594,-0.35243212948817876,-0.24956982144502532,-0.24970220748274083,-0.24542007039212466,-0.250082856862567,-0.25043774973430233,-0.25094231749999774,-0.2508654402636326,-0.2508654402636326,-0.25039456974053487,-0.25133631078673024,-0.25181032092750677,-0.25250228204939823,-0.2528823917236133,-0.251817139644788,-0.25026783776975586,-0.251826718319064,-0.25243952610419684,-0.251889967108688,-0.2533974268683447,-0.2547632603894585,-0.2513796623271439,-0.2517962561817081,-0.25551446882607115,-0.24841427965477922,-0.2740659521530698,-0.2740968142614117,-0.27309855356031604,-0.274185552036204,-0.27426828540028253,-0.27438591128681394,-0.27436798950564556,-0.27436798950564556,-0.27425821919036464,-0.2744777598209263,-0.27421082239992695,-0.2751270131162059,-0.27514091467266844,-0.2732398245555596,-0.27114968487797103,-0.27187580377418646,-0.26998934479072245,-0.2689927552350383,-0.2739952536523351,-0.27583825354637753,-0.2697521364487382,-0.26984537440974943,-0.27685190348810096,-0.2718948405506324,-0.2780182936581079
2,22.236010215988212,-0.03451298755269272,-0.2176724743827529,-0.16661542139743352,-0.7027688976733155,-0.308120043970126,-0.32768512765726676,-0.3307608077981896,-0.27479379241989826,-0.39504728585274806,-0.3232089813003517,-0.32558207331409605,-0.32100020115902034,-0.3134301060880455,-0.29269170983683523,-0.29969311471837734,-0.29780867694861496,-0.2969309638181603,-0.30547750798769097,-0.3105074151783985,-0.2961159444827381,-0.2967812959722157,-0.31327386413328767,-0.26400788451615675,-0.31741284458304936,-0.3173441112326889,-0.3195673489246667,-0.317146482331337,-0.3169622259209605,-0.31670025997939644,-0.3167401737808291,-0.3167401737808291,-0.3169846444908599,-0.31649570307079805,-0.31624960230637766,-0.3158903438298232,-0.31569299513758914,-0.3162460621046166,-0.31705044231289475,-0.31624108896404757,-0.3159229260147973,-0.3162082508997615,-0.315425594649882,-0.31471646915930346,-0.3164731954357997,-0.31625690456511674,-0.31432645013948546,-0.3180127889585723,-0.30469472745011644,-0.3046787041885844,-0.30519698998143285,-0.3046326325282322,-0.30458967829077754,-0.3045286082458547,-0.30453791303422545,-0.30453791303422545,-0.3045949045544005,-0.3044809215140501,-0.30461951243797597,-0.30414383646348775,-0.30413661893082794,-0.3051236436604809,-0.30620882080786754,-0.30583182799685704,-0.30681125640553586,-0.30732867455837437,-0.30473143332110414,-0.303774568385667,-0.30693441232408564,-0.3068860042173726,-0.30324829267117664,-0.30582194431540705,-0.30264271593819597
3,16.948549179332332,0.02853968558423554,-0.21065656075556213,-0.6079074365931205,-0.08841501477797607,-0.1296821604794695,-0.24294887175286092,-0.24385168444469804,-0.3101948437304827,-0.17995055948929248,-0.24163497643332668,-0.24233155653617927,-0.24098662723779782,-0.23876455680285377,-0.23267715938631992,-0.23473230065528475,-0.23417915655135715,-0.2339215190475663,-0.2364302092214681,-0.23790665145293194,-0.23368228422261758,-0.23387758664085048,-0.238718694680237,-0.22425751873338323,-0.23993362078116381,-0.23991344529534775,-0.24056603825473336,-0.23985543475060997,-0.2398013494692353,-0.23972445389946317,-0.2397361699053097,-0.2397361699053097,-0.23980793005255696,-0.23966440975806216,-0.2395921711365511,-0.23948671702642824,-0.23942878873222892,-0.23959113197157458,-0.23982724386482188,-0.23958967219220284,-0.23949628096311062,-0.2395800331465758,-0.2393502979454617,-0.23914214642655646,-0.23965780303122206,-0.23959431458826494,-0.23902766309115864,-0.24010972407272926,-0.2362004375378511,-0.236195734186653,-0.23634786801408086,-0.2361822106478603,-0.2361696021746233,-0.2361516761195326,-0.23615440737917318,-0.23615440737917318,-0.2361711362538882,-0.236137678504458,-0.2361783594723613,-0.23603873301990413,-0.23603661443806517,-0.23632633847055845,-0.23664487344710453,-0.2365342137299308,-0.23682170799382904,-0.2369735871405434,-0.2362112119112171,-0.23593034076450953,-0.23685785828295122,-0.236843648920753,-0.23577586163382053,-0.2365313125462425,-0.23559810506117115
4,13.365356100581675,0.02857564627417552,-0.1299930569949003,-0.07608151232004608,-0.12112812393480119,-0.4213079301877124,-0.19958143400811643,-0.20152695193580908,-0.1617850122712196,-0.24653135812612478,-0.19675005278986613,-0.19825114940761088,-0.195352891457608,-0.1905644365467862,-0.17744638790398506,-0.18187511849103102,-0.18068311955202768,-0.1801279231231303,-0.18553402978565534,-0.18871569178098083,-0.17961238358201134,-0.18003325089970562,-0.1904656058784099,-0.1593024672622762,-0.19308371319075368,-0.1930402359892146,-0.19444654242846837,-0.19291522605547845,-0.19279867487549388,-0.19263296862113516,-0.19265821605022124,-0.19265821605022124,-0.192812855716041,-0.19250357638440146,-0.1923479056295566,-0.19212065709434237,-0.19199582440656063,-0.19234566627901353,-0.19285447605252162,-0.19234252052467934,-0.19214126691788905,-0.19232174884496883,-0.19182668053630383,-0.19137812402467305,-0.19248933920582859,-0.19235252466490438,-0.19113141794327626,-0.19346320731391306,-0.18503888285895218,-0.18502874736334063,-0.18535658844416006,-0.18499960478769337,-0.18497243413430628,-0.18493380434778803,-0.18493969008094593,-0.18493969008094593,-0.18497574000133646,-0.18490364016055524,-0.18499130568972572,-0.1846904174003922,-0.18468585195842815,-0.1853101933133909,-0.1859966208670472,-0.18575815449901584,-0.18637769080990296,-0.18670498306603428,-0.18506210111533325,-0.1844568373034354,-0.1864555929442153,-0.18642497245211573,-0.1841239422068916,-0.18575190258770796,-0.18374088534251504
5,2.9961487729415777,-0.015450616264851747,0.33414519644411234,-0.12168054851539728,-0.04080094145510374,-0.06674519956782062,-0.11623588325054775,-0.12882741796435637,-0.20867198909852105,-0.08304191613803467,-0.09791097635035464,-0.10762618375197948,-0.08886844573909262,-0.05787721436728578,0.02702375853670545,-0.0016393106291652717,0.006075393926183672,0.009668665932540316,-0.025320052875344223,-0.045912002654630246,0.013005275652728842,0.010281391505878706,-0.057237575033237585,0.14445254361894916,-0.07418215757273397,-0.07390076993572177,-0.08300248835016746,-0.07309169647625632,-0.07233736869144344,-0.07126490566020875,-0.07142830887292004,-0.07142830887292004,-0.07242914813149724,-0.07042746961434258,-0.06941995707197371,-0.06794918788548472,-0.06714126157483633,-0.0694054638310226,-0.07269851800166546,-0.06938510427825809,-0.06808257617501699,-0.06925066844376034,-0.0660465500413919,-0.0631434594006388,-0.07033532555045072,-0.06944985180750564,-0.06154675954822446,-0.07663827137021036,-0.02211542565126992,-0.022049827980326765,-0.02417163949950734,-0.021861215093398525,-0.021685364631961173,-0.02143534982047699,-0.021473442717138306,-0.021473442717138306,-0.021706760445835152,-0.02124012498844139,-0.0218075027226898,-0.019860131646744196,-0.019830583771520277,-0.023871366810514456,-0.028313976280902486,-0.026770604457696842,-0.030780288899027834,-0.032898548384575864,-0.022265695909412922,-0.01834838412829637,-0.03128447722570005,-0.031086299155100597,-0.016193862648682358,-0.026730141629192385,-0.013714690528751157
6,14.45393573115566,-0.007151728040866149,0.2241768956891073,-0.027715081174000282,-0.04688702215880151,-0.07414466579486817,-0.11354868333120291,-0.09503313785694197,-0.04455436247987385,-0.09542888039379599,-0.1404950131260955,-0.1262090369901291,-0.15379183440647604,-0.1993636861950232,-0.32420850140955915,-0.28206015550613583,-0.2934044408741778,-0.2986882599436771,-0.24723820012983538,-0.21695823893305224,-0.3035946633653552,-0.2995892579931005,-0.20030426027482173,-0.49688467310712797,-0.1753876638722912,-0.17580143754701905,-0.16241758204195708,-0.17699116038631066,-0.17810038104285875,-0.17967741183978875,-0.17943713139071255,-0.17943713139071255,-0.17796542160903772,-0.18090884117238756,-0.1823903638555332,-0.18455309416391352,-0.18574113014877688,-0.1824116758137653,-0.17756931976809037,-0.18244161404080597,-0.18435694992917986,-0.18263929866492756,-0.1873508768269528,-0.19161980098881978,-0.18104433677669332,-0.18234640437420244,-0.19396770927784668,-0.17177600828456885,-0.2519505265017999,-0.2520469862810849,-0.2489269140608088,-0.2523243369428055,-0.25258292076832134,-0.25295056146633704,-0.2528945467885071,-0.2528945467885071,-0.25255145874452944,-0.2532376348324849,-0.252403319677237,-0.2552668814694617,-0.2553103309011482,-0.24936845774504504,-0.24283570859706863,-0.2451051993164896,-0.23920905589169467,-0.2360942068504624,-0.2517295577429223,-0.2574898694180812,-0.238467659223038,-0.23875907525464876,-0.2606580408394187,-0.24516469892143988,-0.26430360312935663
7,15.948549179332334,0.02853968558423557,-0.2106565607555622,0.39209256340687954,-0.08841501477797606,-0.1296821604794694,-0.24294887175286092,-0.243851684444698,-0.3101948437304827,-0.17995055948929245,-0.24163497643332668,-0.24233155653617916,-0.24098662723779782,-0.23876455680285374,-0.23267715938631997,-0.2347323006552848,-0.2341791565513571,-0.23392151904756622,-0.2364302092214681,-0.23790665145293183,-0.23368228422261753,-0.23387758664085048,-0.23871869468023701,-0.22425751873338323,-0.23993362078116384,-0.23991344529534778,-0.24056603825473333,-0.2398554347506099,-0.2398013494692352,-0.23972445389946315,-0.23973616990530955,-0.23973616990530955,-0.23980793005255693,-0.23966440975806205,-0.23959217113655096,-0.23948671702642824,-0.2394287887322289,-0.23959113197157453,-0.23982724386482196,-0.23958967219220287,-0.2394962809631107,-0.2395800331465759,-0.23935029794546173,-0.23914214642655646,-0.239657803031222,-0.239594314588265,-0.2390276630911586,-0.2401097240727292,-0.23620043753785108,-0.236195734186653,-0.2363478680140809,-0.23618221064786019,-0.2361696021746232,-0.23615167611953247,-0.23615440737917318,-0.23615440737917318,-0.2361711362538883,-0.2361376785044579,-0.23617835947236118,-0.2360387330199042,-0.23603661443806515,-0.23632633847055845,-0.23664487344710464,-0.23653421372993078,-0.23682170799382898,-0.2369735871405433,-0.236211211911217,-0.2359303407645095,-0.23685785828295117,-0.2368436489207529,-0.2357758616338205,-0.2365313125462425,-0.23559810506117115
8,21.236010215988212,-0.03451298755269271,-0.21767247438275295,-0.1666154213974335,0.2972311023266844,-0.308120043970126,-0.3276851276572667,-0.3307608077981896,-0.27479379241989826,-0.3950472858527482,-0.3232089813003517,-0.3255820733140961,-0.3210002011590203,-0.31343010608804556,-0.29269170983683523,-0.29969311471837734,-0.297808676948615,-0.2969309638181603,-0.305477507987691,-0.31050741517839847,-0.29611594448273804,-0.2967812959722157,-0.31327386413328767,-0.26400788451615675,-0.31741284458304936,-0.31734411123268885,-0.3195673489246667,-0.31714648233133697,-0.3169622259209605,-0.31670025997939644,-0.316740173780829,-0.316740173780829,-0.31698464449085983,-0.3164957030707981,-0.31624960230637766,-0.31589034382982323,-0.315692995137589,-0.3162460621046166,-0.3170504423128947,-0.3162410889640475,-0.3159229260147974,-0.3162082508997615,-0.31542559464988207,-0.31471646915930346,-0.31647319543579966,-0.3162569045651167,-0.31432645013948546,-0.31801278895857227,-0.30469472745011644,-0.3046787041885844,-0.3051969899814328,-0.3046326325282323,-0.30458967829077754,-0.3045286082458547,-0.30453791303422545,-0.30453791303422545,-0.30459490455440047,-0.30448092151405015,-0.3046195124379759,-0.30414383646348775,-0.304136618930828,-0.3051236436604809,-0.3062088208078675,-0.3058318279968571,-0.30681125640553586,-0.30732867455837437,-0.30473143332110414,-0.30377456838566697,-0.30693441232408564,-0.3068860042173725,-0.30324829267117664,-0.30582194431540705,-0.3026427159381961
9,12.365356100581682,0.02857564627417551,-0.12999305699490038,-0.07608151232004617,-0.1211281239348013,0.5786920698122876,-0.1995814340081166,-0.20152695193580905,-0.1617850122712196,-0.24653135812612495,-0.19675005278986624,-0.1982511494076109,-0.19535289145760806,-0.1905644365467863,-0.17744638790398504,-0.18187511849103108,-0.18068311955202765,-0.18012792312313045,-0.18553402978565545,-0.18871569178098105,-0.17961238358201145,-0.1800332508997057,-0.19046560587840985,-0.15930246726227631,-0.19308371319075374,-0.19304023598921466,-0.19444654242846862,-0.19291522605547867,-0.19279867487549396,-0.19263296862113535,-0.19265821605022151,-0.19265821605022151,-0.1928128557160411,-0.19250357638440158,-0.19234790562955667,-0.1921206570943423,-0.19199582440656077,-0.19234566627901356,-0.19285447605252168,-0.19234252052467934,-0.1921412669178893,-0.19232174884496891,-0.19182668053630383,-0.1913781240246731,-0.19248933920582867,-0.19235252466490443,-0.19113141794327626,-0.19346320731391312,-0.18503888285895218,-0.18502874736334074,-0.18535658844416017,-0.18499960478769345,-0.18497243413430636,-0.18493380434778803,-0.18493969008094596,-0.18493969008094596,-0.18497574000133668,-0.18490364016055524,-0.18499130568972583,-0.18469041740039224,-0.18468585195842824,-0.18531019331339094,-0.18599662086704732,-0.18575815449901598,-0.18637769080990296,-0.18670498306603434,-0.18506210111533328,-0.1844568373034354,-0.18645559294421543,-0.18642497245211592,-0.18412394220689182,-0.18575190258770796,-0.18374088534251495
