,2020-07-15 00:00:00,2020-07-15 01:00:00,2020-07-15 02:00:00,2020-07-15 03:00:00,2020-07-15 04:00:00,2020-07-15 05:00:00,2020-07-15 06:00:00,2020-07-15 07:00:00,2020-07-15 08:00:00,2020-07-15 09:00:00,2020-07-15 10:00:00,2020-07-15 11:00:00,2020-07-15 12:00:00,2020-07-15 13:00:00,2020-07-15 14:00:00,2020-07-15 15:00:00,2020-07-15 16:00:00,2020-07-15 17:00:00,2020-07-15 18:00:00,2020-07-15 19:00:00,2020-07-15 20:00:00,2020-07-15 21:00:00,2020-07-15 22:00:00,2020-07-15 23:00:00,2020-07-16 00:00:00,2020-07-16 02:00:00,2020-07-16 04:00:00,2020-07-16 06:00:00,2020-07-16 08:00:00,2020-07-16 10:00:00,2020-07-16 12:00:00,2020-07-16 14:00:00,2020-07-16 16:00:00,2020-07-16 18:00:00,2020-07-16 20:00:00,2020-07-16 22:00:00
A1,174.99999859979454,174.99998964474807,174.99998724529607,174.9999800218575,174.99998906125353,174.99998521066942,174.99999102609416,160.94481289795286,174.9999922991198,174.99999237714934,174.9999979476858,174.99999709434186,174.99999741489307,174.9999957600742,174.99999908156667,164.06648635134422,174.99999957683838,174.9999962286754,174.9999970039553,174.99999958566158,174.9999977375644,174.9999976368419,174.99999661721435,174.99999891678385,175.00000000000006,174.99999999999937,168.25889917796638,159.78885827261536,167.86745268456428,175.00000000000028,175.0000000000016,174.9999999999995,175.00000000000023,175.00000000000136,170.31233625998152,139.64161677502113
A2,83.24319016915535,91.9885691307074,98.75174880358826,100.09830214288172,100.8746238933755,89.22726750458338,84.04962161418807,98.50720473199033,116.04458819285033,107.63321586452406,105.68063116504919,108.1568088184739,105.79702701326721,100.03244953789313,96.90544942426838,87.46068716932409,94.45595733853749,95.06091218906626,97.90966683237245,93.37340332755007,85.70288558900954,94.96038797854766,100.40517048938173,84.5610306062935,88.88131774250652,63.32452201134507,97.39677459117485,99.01891923594923,92.9527964121457,101.2283275848835,88.0976781910221,79.0144471492387,81.59769607128555,85.55654358786092,87.36576923515378,66.51205614804294
A3,163.78623624543843,164.6906958632546,164.6547488349731,164.42335281425983,163.69478490631465,162.76844690035,160.6855687635598,174.9999969928776,174.99999574909955,174.99999643466197,174.9999992728455,172.49491923205846,169.8239625542565,168.272400711469,167.3459625331916,171.65001866881857,167.73901874773932,169.671672511465,172.0048950156663,174.5141550363923,174.9999987939957,174.99999874523422,174.99999819676935,165.37024284167072,167.54419464371625,134.15379695186908,175.00000000000006,175.00000000000028,175.00000000000006,172.1036646646272,168.34004157514758,166.85175296824272,168.38456437270838,172.63004137487388,174.9999999999996,162.7293066537801
A4,116.62150485136866,118.93938823846851,120.18168106118331,120.26125413889726,119.86184612303164,116.98303022222,114.45303881003147,127.6305989410825,129.79553075231496,128.08657821452283,127.56769843709105,126.10665729336483,123.66548789417381,121.42286807155706,120.1429174495231,122.04992142741428,119.97731537269891,121.53679600492462,123.817044074907,124.84311539792006,123.95307356358182,125.88495563036945,127.10302285432492,117.72098563280832,120.18033266618961,92.41923309791706,127.3530747975468,127.79666530255302,125.84538588765581,124.51372400470278,119.2337796506523,116.41571596139896,118.04729523823232,121.96655604034856,124.5509024384516,114.54312349835612
A5,106.07823989001088,106.44728194494046,106.31273274028477,106.1578822907484,105.72871397065417,105.39604988179435,104.29382109132548,115.35989013957689,114.88341310202387,115.30626110107917,115.66759823380112,114.30615226737093,112.82056875399002,112.03166565741083,111.55530080889183,115.21101900371411,111.82106870737114,112.91459612574202,114.19905803064225,115.70855848319492,115.71482775166581,115.13954033605694,114.62490038145219,107.67783125071334,108.79889576478888,85.81658494357671,114.17105101628712,115.41478644437197,115.76988780376222,114.1995167227879,112.27150300544352,111.5746838886638,112.40651238467436,114.76433662106717,115.9405957561556,108.3245571052616
A6,59.303241580417414,50.06062986656116,41.19974829628612,38.91327601933118,36.20887825550137,49.16714521144217,51.035429840795246,44.98276890385295,16.58890246552477,25.006492627255472,24.620766191172198,14.586428275207531,11.428055125797542,15.295539210449823,17.195964738049547,35.87853196038905,21.29033865347212,25.00654180643049,26.74372448489157,38.475075081722004,53.1220379923101,44.834787600287655,41.52790910412193,54.90609483446529,54.786043853490035,48.80555979093077,53.39119633884207,44.34952572259016,45.81194947572437,22.666844327166558,30.941852504833257,39.263605676412055,39.48113629514961,44.23144029017969,51.12277900595964,73.9432889006767
A7,-79.30045506409115,-56.21209564611731,-38.45356777877838,-34.94714920175686,-33.00345212085572,-63.71590281334535,-77.58716384266567,-68.87921297981774,-31.10711101310755,-56.9499931719964,-66.46140520444067,-61.76593157393129,-68.31307221885059,-83.65639216439385,-91.99048818338593,-121.76798412401419,-98.37258663692411,-96.53096673953844,-88.74372075258243,-100.3299308975337,-115.0675464877209,-85.15826785797104,-65.21449324917724,-85.20364569877789,-72.93663395261187,-86.45062547353042,-61.249009629869164,-67.50276807601577,-92.96091147269031,-80.01448927216109,-114.99376549561156,-139.04512680289966,-132.05988990867718,-121.10698028897485,-110.51785279056645,-130.7291050852655
A8,70.77372862731191,75.11058537873146,77.17611277510295,77.19464040867777,76.16296009061803,70.87499127362852,65.59760104239415,73.80438703768884,72.36014619574173,67.01332541859121,63.244102690352506,58.57044413336048,53.14994551346778,48.61838300779022,46.01172239535694,47.36999486358804,45.92921395948157,49.504402952224126,54.48729192080862,57.45429218368138,59.73837566793371,66.67877169168278,72.45411828374762,67.07343829834288,72.69802897719303,47.90474188537598,80.52698764692401,74.0708174089679,64.73224697363213,55.70469852640381,44.98077433411496,39.51559131619914,43.013101874120764,51.69441802351696,60.72548743272631,60.87822987765429
A9,119.56277966559205,122.39900334457019,123.14918054889297,122.8585946008824,121.52336052653258,118.29252076754787,113.57765697276477,123.11465594527354,119.63425493357907,116.14853977873064,113.03105468926528,107.44361453310691,101.91690607144541,98.17325953717595,95.97614798323609,99.76264529657125,96.45007121873255,100.3153061777118,105.23872524683104,109.6113535937326,113.14663192255794,117.94695681496874,122.3164573072446,116.53998892615269,121.74725710998278,91.23709148880177,129.82754966253512,123.21131192799398,116.12238805281851,105.8352131594862,96.85769434913668,92.83547295409572,96.15628392333383,104.96620370435846,113.52181408901134,111.03515771360469
A10,26.661191018936762,30.851532036782444,32.30716445420478,32.052921212459005,30.46228711718788,25.55767940688706,19.32284646895149,21.4223472165341,14.675391230363111,8.315888078480901,2.681211781799766,-4.584835754387675,-11.603682183206969,-16.68325978881224,-19.64442466562507,-17.18167351941046,-19.249546312863636,-14.422349118537433,-8.111396752227927,-3.0580480103421817,2.6992886890000043,11.435088223335176,19.358479735787473,19.4728865913358,26.48569153368703,8.281188241913014,33.16980306040121,21.65430223815528,8.455858241668562,-7.114704200774054,-19.24176951530428,-24.924896464956614,-20.616547883998265,-9.412675219623964,3.605779459202438,13.93094008701621
A11,18.164201357201282,26.11779629706158,36.20847500267293,39.65686900723447,40.70382603780978,28.593347532751572,31.296737945376194,66.87148777218397,150.7810156082586,147.04597836420007,159.66450946709926,168.22298905644368,174.99920039638562,174.99993043674988,174.40614375218618,147.66135289894646,168.58736314396765,159.87142116427827,153.871843079868,144.11477303571039,128.98360293965945,123.47568191998357,118.73121617383288,44.93157882664404,29.32855489579468,43.11896214519488,28.989216687010853,29.5317026419323,124.01792164869899,155.12196680759925,156.5317836623572,150.88537009698646,145.62972074387827,141.85756422389292,116.32536832312886,-71.52847088112209
AB1,78.37459612128359,73.92252555870343,65.28595724304819,61.744974008422176,59.63044040662764,67.55269708874084,60.13988559843375,108.807573457867,111.59955684462875,109.11014780719503,90.98281272562433,76.99725021762194,60.588053408703026,53.50219247242008,59.51917314409859,61.587603014430215,65.45890673760306,77.6036480711038,88.21731873504379,101.23401183635022,121.65894578927892,135.7143325907888,148.20781301036047,93.21104565976307,64.53791677573503,55.20418890121148,66.07287033868232,53.810732497640316,131.86498100096136,87.87925017041746,77.11402348215825,78.18914652991919,86.63556634148415,98.52919187190723,134.94632206061965,-15.639082308527094
A12-1,-39.562093856264454,-31.89641864956353,-24.9012511703708,-23.06402053723165,-23.205766985951087,-33.83170317059314,-36.562598193888675,-23.555137172292728,16.41561574022058,8.856143286205185,10.836177000423735,11.503323621230232,10.917933380875697,7.314708954523347,4.958979817311067,-10.611969723372951,1.8097777293906938,0.001905856276350239,0.7053090747059236,-2.4312869343475887,-7.084556994576065,-2.317866524747705,1.747970433359342,-32.042976114208756,-35.358529992022554,-27.324394854433574,-33.82057149071617,-42.041792559201184,-4.776834348349407,2.4299833737950207,-5.355007806449572,-12.682572137574896,-12.667743179481988,-8.176649620325378,-12.74880773501745,-96.78975070109023
A13-2,-40.64114950673135,-35.514488940480405,-30.3958421130365,-28.905719230314798,-29.17721977707396,-36.45463595577323,-37.49944154626715,-26.154411296109792,10.011534350763268,5.278507088730001,8.37101577783194,8.838078701174004,9.224680602873928,7.407950658810405,6.0313325779020825,-6.699157135892878,3.51684174521907,1.3122583426696255,0.9476180608882329,-1.2241338585667998,-4.496241077553153,-3.0308937662362068,-1.2124178508054029,-32.43214627291085,-37.28872448802151,-25.732873445895017,-37.483889265001025,-44.78718692350443,-4.6004215115365295,1.7377328233999898,-1.9508254414147976,-6.576492148007032,-7.461247017242613,-4.5729687034904885,-10.64497967740337,-92.12435847108453
A14,-8.247529379741767,-1.7189686391026044,2.105062686185194,2.5337545013477665,1.1250353130345727,-6.835146341659393,-12.451532460125682,-6.010720597325751,3.118252201162189,-5.614503152696373,-10.023554583021193,-16.481804571289853,-22.899805737627158,-28.58464071997349,-31.376243941940704,-36.22175609336263,-32.181075653141974,-29.227801717154936,-23.502018202191376,-19.965762865984395,-17.49210846953416,-7.28074928188504,1.1590348774138746,-10.594640010589597,-7.541579678871644,-15.876463866041492,-2.1473999269073984,-14.238438453475558,-10.288885970031469,-22.09337587579247,-35.34717001571534,-42.88874441988257,-39.12774547266841,-27.62688677595679,-17.53246334661401,-40.585872732881484
A15,-1.770798514604964,-0.5844191070109844,-2.1360210712473022,-3.118941407807747,-7.0823922905433925,-8.010257424033874,-15.16684717189542,-17.92612468173143,-24.866978305020584,-29.38325835785027,-34.87225110808467,-50.052797414355,-59.93882785206085,-64.0711241166442,-67.55476113659562,-59.8375708196839,-65.72920951948569,-58.38464025850976,-50.19868210869412,-37.621046327023464,-20.444877242200864,-15.218856173087987,-6.245185555534362,-11.298562076504878,-4.555841731991038,-13.044240756907282,-0.2535141049813492,-28.32657286091119,-20.319632060003023,-51.44678047145715,-61.61703864937602,-65.00419128238632,-60.545687697795046,-42.70882087346851,-26.216872478249968,-41.39565705496571
A16,-6.1279557806101685,5.387955146626894,12.898009180706813,14.00851979133245,12.854674724168666,-1.6829569421985997,-10.611304446525015,-0.9050035683992119,15.697697787596356,1.4129965209155981,-5.181273610072946,-11.246502049750847,-19.573773495123774,-28.767794067680168,-33.48265115024443,-43.90763796162701,-35.534237112804966,-31.801708386856205,-23.977982282192237,-22.33695640769657,-22.576300449400485,-5.880160057532457,6.974083292737538,-9.830198627424789,-3.7501262045878905,-19.00266663281364,5.048402844009341,-8.845699523594345,-10.635411185199615,-20.733598008945066,-42.0339568041766,-54.882830113676505,-49.35479150563859,-34.70554571973949,-21.664982745498776,-49.750036041821176
A17,0.34877508452659167,6.52250467871879,8.656925423274572,8.35582388217688,4.647247120590669,-2.858068024572962,-13.326619158294795,-12.820407652805013,-12.287532718586556,-22.355758684238335,-30.029970135136466,-44.81749489281589,-56.612795609557324,-64.25427746435078,-69.66116834489935,-67.5234526879482,-69.08237097914864,-60.95854692821084,-50.67464618869507,-39.992239868735695,-25.52906922206725,-13.818266948735438,-0.4301371402105859,-10.534120693340055,-0.7643882577073204,-16.17044352367932,6.942288665935241,-22.9338339310299,-20.666157275171155,-50.08700260460969,-68.3038254378371,-76.99827697618032,-70.77273373076528,-49.787479817251295,-30.34939187713482,-50.55982036390533
A18,60.919928981778455,49.54726483158321,35.075655420325184,30.637942887038015,25.624349784013617,43.886658250771475,37.97512374106229,39.49376432585791,-4.863275583421131,0.42443404427863607,-8.059091671945922,-42.440860563413885,-60.43742271214893,-61.43483073809334,-60.20724558013002,-28.527101994423354,-51.93484158118468,-39.99001310956769,-26.332263158839115,6.0844768257099595,41.09510073316686,38.07318435317385,45.58322097027792,52.71859536494278,50.13036369092454,36.02904307809662,53.19813388185527,16.129742629286316,42.21616915963695,-32.67747855987094,-36.765153809291576,-30.717026431036153,-24.081690344971832,6.546045748587261,39.564606951742945,35.89304992575035
A19,-81.07663914232742,-51.791692771164385,-26.07815183951319,-20.11651290913873,-17.666138347645163,-58.254017693747265,-66.78775765324517,-52.36088595216948,17.295053294904893,-10.89488868532406,-13.387936909991733,8.47074948833412,11.79095324676228,-1.990273172976598,-10.668792129028182,-57.39923989877856,-21.769443454120108,-27.063230979775508,-27.242457309818313,-54.45414894801597,-87.13204228389043,-57.32944142355927,-43.62003657140555,-78.96441033672079,-67.33200810022302,-76.01061630247551,-56.333510057481526,-45.15645290099391,-69.11060671345312,-16.291029465270825,-46.526078760822145,-72.81983851509138,-70.22252143393803,-74.81254105199247,-84.68915037940536,-131.28215020150537
A20,49.58564996778866,47.56180315042251,42.49755199583161,40.53016072805984,39.987348090274686,45.94310264492651,42.726924486658994,60.3457214735676,44.11087780239842,42.01975565329754,35.426127246914994,16.308376911949704,4.380865988109723,0.6665152060801002,3.1051595105157537,12.800573776638576,6.7743926849165685,11.034454337802957,20.38689867754041,36.98122288252817,46.26244608533337,51.96487141277856,58.54060672793697,53.95045898029423,44.90532228388327,31.07265263711141,49.88383369348447,40.78397784229828,59.76997481708684,18.69097948254188,9.20711629961433,7.985005578345042,13.399708548999655,32.93943041923245,54.762322932105604,37.31017248939732
A21,-56.7888983980642,-47.53713202582036,-41.98221592988482,-41.31412256847182,-48.44399186106232,-62.66068425265142,-76.97018782238148,-97.04365126869081,-87.64956110328069,-100.0277207046512,-106.57054887897999,-117.42047367316044,-127.10537968236417,-135.06458591049167,-146.33823160898413,-145.95854512248314,-147.57494545290905,-136.4013755098561,-127.35494695920364,-120.66146192691227,-98.20492518139044,-87.09734226556961,-71.38586319496108,-81.60411808390288,-56.135490799420566,-65.3897796432217,-49.23143822525863,-97.98695692887742,-106.72590455084647,-126.36629669901359,-145.03808613704973,-155.75276424948038,-150.5398047781631,-131.36979391766133,-117.25568462304062,-134.31884140932135
A22,-90.67395796627702,-79.2421650313203,-70.25468322987079,-68.42434027688107,-76.07425194087641,-95.21098045360552,-109.39081142678913,-141.49228510108355,-122.06125932796972,-134.7084733299939,-138.36548677141369,-139.91480503528928,-144.13222294963913,-150.95698348516726,-164.87190945489925,-169.79777492137393,-168.27517882538143,-158.16766934104135,-153.24139070764036,-154.9340287962282,-135.01695580104473,-125.77880491463955,-111.88940060749667,-120.74967224359446,-87.36319628931287,-90.04937875832032,-82.4123393693949,-131.7513305578327,-151.9697877316356,-151.20342293064758,-166.7889188238544,-178.0609011489676,-175.2361732624576,-164.64324908202673,-160.94704493305778,-170.3427114505203
AB2,51.916743343718295,34.659738439905446,9.322322359948327,0.9076955894796567,0.7386718985413763,35.021519795449706,29.97826802792651,63.93678117851967,-27.89384118997637,-25.37494401502815,-48.5038641214081,-111.95973046319675,-148.51347832107095,-154.8560447404372,-142.16926377028423,-98.40123305742999,-126.59950211217442,-113.19398358973991,-85.24847112284458,-27.66581416696533,7.821729515826747,19.52730220576549,36.23616937478417,61.07016491471742,27.614933356703848,10.910890544496828,33.3866760230599,11.606694495306021,50.51424257205499,-93.34197791603324,-111.42068909920216,-105.17601919260755,-89.12312413587176,-32.20520148242372,42.00830744626887,64.41029558479065
A23,-191.8972011348055,-157.1049092730069,-129.08372012559357,-123.25734731304262,-122.46349048532217,-169.646569273918,-185.54423449456695,-183.8219320871424,-122.92608090377394,-160.83998708125583,-171.89757918304593,-158.46180211377572,-163.0640250497334,-183.00851381569095,-195.25520735161535,-243.78129412576277,-206.1837002357587,-206.13669279037106,-199.11550487444333,-221.28384302541272,-245.79998114795998,-202.66130569908825,-176.88348838408837,-202.30369442908122,-182.22895799974614,-184.43653749396404,-169.3050697344202,-176.3686936577374,-219.64482430116115,-186.72301386988582,-231.60540769841225,-265.0737484023966,-257.4932313875232,-249.41669292145565,-242.40372917460454,-263.77683104325985
A24,160.1544210568655,136.51314141537014,112.37342453047279,105.4314345039888,72.8013614790726,105.32033882663328,125.05502909873626,87.08490585037158,16.018241150548327,36.95259783014582,43.940446928243084,4.857591777841752,-4.566732335310802,13.589040350010313,15.65685991549822,76.17297004282895,25.95784391439515,39.021658750367486,41.31806774393731,89.34947116819173,155.88180971612073,132.7873952596793,115.3541412016249,134.2258178437212,149.01721672026576,142.50877292075145,144.81889742358885,74.62535299454969,98.75274772984083,20.11530363626601,61.21067123581784,93.05073632326706,90.17353909063672,109.66422847663988,122.98567554838431,138.54582230904387
A25-1,-180.32688204767572,-152.48669517830126,-129.66906358735542,-124.55816849854543,-108.6247951405047,-145.59733582146708,-145.14851494371476,-108.97613532807064,-85.04266129099649,-116.35465171272504,-131.59715879074636,-116.58892008308896,-121.6106936506502,-143.37729110990557,-151.4837057520799,-180.4589473223612,-156.27858420208636,-158.4329049313763,-149.81795281347544,-174.71512066580146,-211.95013380114904,-174.57578641199393,-146.04086092173952,-157.29937517157853,-174.9303757320142,-172.99848901985732,-165.4374775812989,-101.85324340334154,-142.43731141467484,-112.93342217645962,-162.89542656540965,-196.67634664959863,-187.68412162885585,-181.6248688208666,-169.1907986769546,-166.31166581934718
A25-2,-180.32688204767572,-152.48669517830126,-129.66906358735542,-124.55816849854543,-108.6247951405047,-145.59733582146708,-145.14851494371476,-108.97613532807064,-85.04266129099649,-116.35465171272504,-131.59715879074636,-116.58892008308896,-121.6106936506502,-143.37729110990557,-151.4837057520799,-180.4589473223612,-156.27858420208636,-158.4329049313763,-149.81795281347544,-174.71512066580146,-211.95013380114904,-174.57578641199393,-146.04086092173952,-157.29937517157853,-174.9303757320142,-172.99848901985732,-165.4374775812989,-101.85324340334154,-142.43731141467484,-112.93342217645962,-162.89542656540965,-196.67634664959863,-187.68412162885585,-181.6248688208666,-169.1907986769546,-166.31166581934718
A26,85.08168006428839,62.125510093223056,44.459136064858654,40.967993516537966,39.0249507216907,69.56515897246331,83.33696084819779,74.83061044040451,37.4912832903828,63.21894118126167,72.70360559328451,68.00773602797092,74.48596245148686,89.72906128781018,98.00763080035935,127.56493196222668,104.36155890628214,102.55470072487098,94.8384407368565,106.3968837461586,121.03607911950981,91.25361558893864,71.38442702045636,91.02462203254163,78.84657247845068,91.55306819905395,67.2853887225972,73.44534037065395,98.93105187127554,86.15602341256563,120.90387124583343,144.81041721546805,137.8815647092801,127.04104309668384,116.44495012611645,135.78229658631813
A27,-285.3319472312804,-215.2482159867157,-159.68668306668735,-148.97329467730893,-116.71916101841117,-207.62165046521886,-208.36247179739274,-149.81880045849124,-88.29476749371506,-164.40606871902378,-179.20391246264063,-150.09338274156357,-153.1269239957641,-182.78552118733066,-195.97173598006256,-264.42938522129873,-218.8231467624762,-230.36870830770727,-225.1028111267437,-264.71845276235615,-328.3797422708027,-234.48577789252596,-202.1039864013382,-244.01300217434385,-266.19915673763035,-259.0654427555105,-243.29433944122414,-135.70387245956022,-234.30253301722328,-161.3184687222488,-226.14329453190794,-280.4247171781317,-269.99382720911433,-266.5140044852624,-261.4776823015804,-278.0655696016767
