gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.0003935430854303994,0.012474093216930507,0.007040613594143994,-0.0038856880457017054,-0.0025481301054787473,0.005226519154912342,0.000813755910837711
101_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.012289256429380552,0.016631971044831738,0.011071069172599042,-0.0006272192485566849,0.002171357307725593,-0.010216619557222733,-0.0036167749313267272
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.2155645425466806,0.2155645425466806,0.12826508864227532,-0.04516618636026008,-0.019740853163498523,-0.11188969844878277,-0.03876780457413923
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.16349343615962159,0.1749766826001969,0.10439783503258548,-0.044827900040811504,0.005741623220287647,-0.08584496766609395,-0.03856219167300378
107_CC_1,THERMAL,2020-07-15 00:00:00,0.03892367536364147,0.03892367536364147,0.019925127021728866,0.01030855632038511,0.006120710209612114,0.01162273441819487,0.010871674415449372
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,0.041498331998981106,0.0420788874307131,0.02799111032746817,0.0069483589588660855,-0.0002902777158659952,0.025426896500643337,0.009413354255337682
116_STEAM_1,THERMAL,2020-07-15 00:00:00,0.07059275208189388,0.07059275208189388,0.04440849114738324,0.03536730527710507,0.0019247269527335811,0.007620015019874804,0.02568070483218042
118_CC_1,THERMAL,2020-07-15 00:00:00,-0.0038229869096842797,0.09569194660087,0.05671351909938569,0.018676853802474476,0.010442608851890661,-0.04975746675527715,0.01681501719122773
122_WIND_1,WIND,2020-07-15 00:00:00,0.714285687423716,1.12248022690737,0.9256092099891412,0.9133188220825175,0.005064135083025535,-0.1316091289834262,-0.07248814075840086
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,2020-07-15 00:00:00,0.09419215710526982,0.10498307339273846,0.07715430230909864,0.012921188638170916,-0.005395458143734322,0.07496534514674472,0.011701081464088508
