,2020-07-15 00:00:00,2020-07-15 01:00:00,2020-07-15 02:00:00,2020-07-15 03:00:00,2020-07-15 04:00:00,2020-07-15 05:00:00,2020-07-15 06:00:00,2020-07-15 07:00:00,2020-07-15 08:00:00,2020-07-15 09:00:00,2020-07-15 10:00:00,2020-07-15 11:00:00,2020-07-15 12:00:00,2020-07-15 13:00:00,2020-07-15 14:00:00,2020-07-15 15:00:00,2020-07-15 16:00:00,2020-07-15 17:00:00,2020-07-15 18:00:00,2020-07-15 19:00:00,2020-07-15 20:00:00,2020-07-15 21:00:00,2020-07-15 22:00:00,2020-07-15 23:00:00,2020-07-16 00:00:00,2020-07-16 02:00:00,2020-07-16 04:00:00,2020-07-16 06:00:00,2020-07-16 08:00:00,2020-07-16 10:00:00,2020-07-16 12:00:00,2020-07-16 14:00:00,2020-07-16 16:00:00,2020-07-16 18:00:00,2020-07-16 20:00:00,2020-07-16 22:00:00
101_CT_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,32.101318782596266,30.43457226104982,30.00000000473878,30.000000006893174,30.473006128259733,42.06697071240123,33.07249831471048,36.93129842592979,37.94714747157305,42.61332741528018,44.14915347367483,46.82441070244684,49.28474496717631,50.71723325815858,51.707758212535985,52.34591587831464,51.52727062138805,49.43573936347002,47.32608453179662,47.62392411164457,46.22243159838368,41.673522851613676,39.72833951717093,35.28586958064185,32.999080966955134,30.000000002695472,34.539746844205084,40.810893218951506,39.34379327845477,67.60219716419886,75.65379700120864,76.0,30.834539723179375,69.83287527172551,30.0,0.0
101_STEAM_4,32.270180446380934,30.312986470482226,30.000000005139974,30.000000009127984,30.53225231326006,42.448591000389825,33.99226362328627,36.30449816460774,38.93225287748582,41.0847859074848,44.76240953373989,46.69639163472043,49.06088185563634,51.80845889805544,51.995167656141206,52.18665766141392,51.64018529948591,49.698918320503076,47.18325233790136,47.79853917031342,44.74497572810682,41.860499297698816,37.14756377536607,35.58763418940282,32.642764736183196,30.0,30.0,34.73621934427801,47.105317918847454,30.0,30.0,33.583697124158505,76.0,30.0,60.42734473479476,75.99999998635295
102_CT_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,68.36532323723608,52.99999997094598,65.60394743715173,64.28910495211935,68.64317306143755,53.0000002449291,75.99998408128259,75.99999866282958,65.06514931988181,68.90826544859947,70.66783375289528,69.43281667188953,71.03690446392918,74.07350653384799,71.75900091728977,74.85195321232212,75.99999952940223,73.87163955609799,73.5351675398538,75.45555502903001,74.44442387203009,73.35857194081868,72.21221475819316,53.00000010201528,30.0,30.00000000212828,30.000000246935024,76.0,75.99999999407439,76.0,75.9999999956637,76.0,76.0,75.99999999535243,75.99999999443332,75.99999999399643
102_STEAM_4,68.89629322762386,52.999999971263435,63.559847623178165,64.95245660001825,67.46802819994932,53.000000246800774,75.99998544836204,75.99999861828547,66.63817010563727,69.26531280514547,70.70544915208194,70.15056408062458,70.42846127270442,73.79430208673813,71.75856016018984,74.8517446074036,75.99999951393443,73.70683213030574,73.72474403143411,75.44654885882665,74.46067323245298,73.27911679037402,72.27039773178743,53.00000010206986,30.000000253706055,30.0,30.0,75.99999998114816,76.0,75.99999999510251,76.0,75.99999999675586,75.99999999561624,76.0,76.0,76.0
107_CC_1,170.00001262053797,170.0000001594279,170.0000006495655,170.00000016486564,170.00000191161314,170.00000080179112,170.0000026260498,267.17800685595296,321.10617463344994,342.95952893306844,342.69199687552737,340.3057884157052,346.1022920547048,352.08654792151964,348.21652048087367,352.9255391299266,354.99999839424424,348.281565303516,345.1039216244192,354.9999937782209,354.99998228308266,341.71842297310104,300.325377142301,244.6677928683762,170.0000000072705,170.00000000178645,170.0000000073125,170.00000001075034,354.999999961201,354.9999999814031,354.99999998703765,354.99999999298404,354.99999998724707,354.999999986181,354.99999995939027,0.0
113_CT_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
