gen_id,gen_type,Z_row_sum_mean,Z_row_sum_std,Z_row_sum_min,Z_row_sum_max,Z_row_abs_sum_mean,Z_row_abs_sum_max,Z_row_norm_mean,Z_row_norm_max
101_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,-0.012507442274184538,0.02136237134571509,-0.11191980696101161,0.00015709482221262474,0.014948246690410985,0.12472025017960178,0.00830448251727146,0.07624941637460447
101_STEAM_4,THERMAL,-0.012531786993661767,0.02137671456202586,-0.1119202713733041,0.00015785827997448888,0.014972340845459441,0.12472025018199422,0.008316693816994562,0.07624941637604365
102_CT_1,THERMAL,-2.983509883624512e-06,1.7901272989949314e-05,-0.00010740760231796906,1.2465074866307966e-09,0.001689162987558686,0.06080980424229548,0.0010813080827786951,0.03892705016514673
102_CT_2,THERMAL,3.4723190156110906e-11,2.083391409366654e-10,0.0,1.2500348456199926e-09,1.7587662601605185e-09,6.331558536577867e-08,1.1338829938968513e-09,4.0819787780286644e-08
102_STEAM_3,THERMAL,-0.0759507609583446,0.12809535576061323,-0.48522218216660395,0.0,0.0759507609583446,0.48522218216660395,0.03885726971928684,0.2443327222695954
102_STEAM_4,THERMAL,-0.07595302029053164,0.12809485411500063,-0.48522218216660395,0.0,0.07595302029053164,0.48522218216660395,0.038858339056501684,0.2443327222695954
107_CC_1,THERMAL,-0.054694520533210195,0.21325178051094132,-0.6527938750816278,0.7334983653225622,0.09779778947160381,0.8182185152229653,0.050530596756261155,0.46717936561006596
113_CT_1,THERMAL,-8.838608857154719e-15,4.257939292022462e-14,-1.341149413747189e-13,1.2256862191861728e-13,2.5763342076995992e-14,4.3076653355456074e-13,2.2359226914137368e-14,3.0821838769165014e-13
113_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,-0.0426005541506081,0.10942136921056796,-0.3600937820949629,0.2368147056857454,0.07522249527685003,0.9375751495371408,0.04262622461291578,0.6398177376350985
116_STEAM_1,THERMAL,-0.07080400871523924,0.12658761311833402,-0.45382301573382655,0.0,0.0708040089055712,0.45382301573382655,0.03703027298547579,0.25756206231290646
118_CC_1,THERMAL,-0.03885273178058351,0.09238224224981754,-0.3259586302911295,0.0,0.03885273192772698,0.3259586302911295,0.01942636608016843,0.1629793153584736
122_WIND_1,WIND,0.6666666666666666,0.47809144373375745,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
123_CT_1,THERMAL,-1.4001145921661696e-15,8.400687552997017e-15,-5.040412531798211e-14,0.0,7.901087191915698e-15,2.844391389089651e-13,5.673953634171278e-15,2.0426233083016602e-13
123_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,-0.041294408099903784,0.11735561688407598,-0.364112479126876,0.3188307428565728,0.059007228532428777,0.364112479126876,0.03031718838873079,0.20144325299196955
123_STEAM_3,THERMAL,-0.1429583176989686,0.4003456609677131,-2.234886299845097,0.0,0.1429583176989686,2.234886299845097,0.07216148109699788,1.1218988863957622
201_CT_1,THERMAL,-8.347494235835717e-10,5.008496541501431e-09,-3.005097924900858e-08,0.0,8.679147791981501e-10,3.1244932051133405e-08,5.081738896084307e-10,1.8294260025903503e-08
201_CT_2,THERMAL,-8.347494241196632e-10,5.008496544717979e-09,-3.0050979268307876e-08,0.0,8.679147794906425e-10,3.124493206166313e-08,5.081738900120091e-10,1.8294260040432325e-08
201_STEAM_3,THERMAL,-0.04194347297572946,0.09468370863874939,-0.48687274505581235,1.0184917054463972e-07,0.04194348900781562,0.48687274505581235,0.02119428734802681,0.2507652547750042
202_CT_1,THERMAL,0.00299149489432804,0.017948974062389957,-2.7395789933439385e-08,0.10769384359159936,0.002991496416316369,0.10769384359159936,0.0014957482653484018,0.053846922038972844
