gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,0.0016690730223160167,0.0016690730223160167,0.000991232164513905,0.0004897352352150317,5.044383447110274e-09,0.0007434320117136895,0.0004359007310038485
101_STEAM_4,THERMAL,2020-07-15 00:00:00,0.009022460950246025,0.009022460950246025,0.005358216431590517,0.002646517870286387,1.924333101150982e-09,0.004018667177063435,0.002357273978563102
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.13676022378940053,0.13676022378940053,0.08122014163047586,-0.0401399187738547,-1.6963906954714503e-06,-0.0609172493893233,-0.035701359235527065
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.13676022377123861,0.13676022377123861,0.08122014161968392,-0.04013991876851286,-1.6963906952494057e-06,-0.060917249381216676,-0.035701359230813835
107_CC_1,THERMAL,2020-07-15 00:00:00,0.11565412074831131,0.11565412074831131,0.06868660977023294,0.033946445773817224,6.741814935207202e-07,0.051518213034572824,0.030188787758427742
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,0.1277640737318806,0.1277640737318806,0.07587903811398142,0.03750623461193625,2.058561169471229e-06,0.05691470121286102,0.033341079345913856
116_STEAM_1,THERMAL,2020-07-15 00:00:00,-0.02356230748041095,0.02356230748041095,0.013973674784647264,-0.006841985207911794,-8.377096190614886e-07,-0.010443038068870703,-0.006276446494009392
118_CC_1,THERMAL,2020-07-15 00:00:00,0.015826450860146602,0.015826450860146602,0.009399267059637858,0.0046451221934060705,1.8538037105386707e-08,0.007049800870851719,0.004131509257851706
122_WIND_1,WIND,2020-07-15 00:00:00,0.856783613727883,1.0591499783521987,0.9608162462337791,0.9579667163173093,7.972273152745402e-08,-0.06379407697481554,-0.03738910533734226
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
