gen_id,gen_type,Z_row_sum_mean,Z_row_sum_std,Z_row_sum_min,Z_row_sum_max,Z_row_abs_sum_mean,Z_row_abs_sum_max,Z_row_norm_mean,Z_row_norm_max
101_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,-0.001532757824073971,0.0035609878455344825,-0.018216351507454633,0.006544133737946971,0.0020960811513909584,0.018216351507454633,0.0010796519567526925,0.009110772841375278
101_STEAM_4,THERMAL,-0.001614289268445569,0.0036087469894217628,-0.01821635150774771,0.006544133737946971,0.00217761259576265,0.01821635150774771,0.0011208919427420862,0.009110772841521871
102_CT_1,THERMAL,-0.00020330517426218943,0.0012198310455731364,-0.00731898627343882,0.0,0.00020330517426218943,0.00731898627343882,0.00010165259849010091,0.003659493545643633
102_CT_2,THERMAL,-0.00020330517426218943,0.0012198310455731364,-0.00731898627343882,0.0,0.00020330517426218943,0.00731898627343882,0.00010165259849010091,0.003659493545643633
102_STEAM_3,THERMAL,-0.023189634749590946,0.024386087991593045,-0.0891615259202207,0.0,0.02323666669701002,0.08917137070163944,0.012577520031724153,0.05295562687937765
102_STEAM_4,THERMAL,-0.023846635728469436,0.0262872540674153,-0.10662438997857038,0.0,0.02389366767588851,0.10662438997857038,0.012906020540818817,0.053312208598657096
107_CC_1,THERMAL,-0.057399337136719214,0.16746710304594786,-0.7293698095263856,0.1953629673995572,0.1027281735358781,0.7293698095263856,0.052610056201668684,0.3738303153012925
113_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,-0.004350287296640137,0.05101409698269783,-0.11728774045858155,0.13785556270212937,0.034932063675064164,0.13785556270212937,0.018644035359143482,0.08186913541767504
116_STEAM_1,THERMAL,-0.02388396522272903,0.06571921985601385,-0.3051232429798461,0.08226613615901307,0.03983865402505466,0.30527953866647733,0.02162267758530616,0.1811844628841388
118_CC_1,THERMAL,-0.01855507356038342,0.030968538967905326,-0.10881967568373274,0.0,0.01855507356038342,0.10881967568373274,0.009277607823315638,0.054409838012378225
122_WIND_1,WIND,0.5181148440946677,0.3879019174532733,0.0,0.9395842880031356,0.7372899360690339,1.280060051056087,0.6332202411726761,0.985244868475875
123_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,-0.0016300695052650915,0.005502852593608334,-0.02178219527944728,0.0,0.0016300695052650915,0.02178219527944728,0.0008150347576376239,0.010891097689078937
123_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,0.009888213322284213,0.06083872223953759,-0.06435150413553908,0.184076670241946,0.03952113714223198,0.184076670241946,0.020865927187646086,0.0920383419753737
123_STEAM_3,THERMAL,-0.029212546355296694,0.11135185343628222,-0.45889178193955316,0.2017956198851891,0.07051199956884353,0.45889178193955316,0.036667734704670135,0.22944590894995429
201_CT_1,THERMAL,-0.0002214013825233242,0.0013284082951399451,-0.00797044977083967,0.0,0.0002214013825233242,0.00797044977083967,0.00011070069738936953,0.003985225106017303
201_CT_2,THERMAL,-0.0002214013825233167,0.0013284082951399005,-0.007970449770839402,0.0,0.0002214013825233167,0.007970449770839402,0.00011070069738936581,0.003985225106017169
201_STEAM_3,THERMAL,0.005880440152486609,0.043719911365578394,-0.0405941006566097,0.11715716235042144,0.029996371885266278,0.11715716235042144,0.015937707240775895,0.06091428935217532
202_CT_1,THERMAL,0.0006776859186768433,0.006865058060326965,-0.008611289965943665,0.03938554833200418,0.0015104000997678334,0.03938554833200418,0.0007552117977727382,0.019692774420119945
202_CT_2,THERMAL,-0.00022204009526631424,0.0013322405715978853,-0.007993443429587313,0.0,0.00022204009526631424,0.007993443429587313,0.00011102005295333333,0.00399672190632
