gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.01089498264087088,0.010940447637086227,0.006436175129839421,-0.0029782204678076058,2.2732498107673216e-05,-0.004689555839233906,-0.003249938831937041
101_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.012398607204471836,0.012398607204471836,0.007525545791359853,-0.0030954742119664205,-2.5138875735612488e-05,-0.006055093715118486,-0.0032229004016513167
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.18600999765922482,0.20524262993578093,0.14030035796256016,0.008586747024195849,0.00102956911408221,-0.11321722912665233,-0.08240908467085055
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.1988926015426832,0.2179264594199955,0.1483752295263822,0.009516928938656131,-0.001202878374801504,-0.11870119917498217,-0.08850545293155566
107_CC_1,THERMAL,2020-07-15 00:00:00,0.0013063251731904257,0.001306334796337287,0.0007740785160732181,0.00041571258385285896,-4.811573430773569e-09,0.0005673351714497337,0.0003232822294612637
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,0.0017713990397895194,0.0017719098987648639,0.0010494739484152142,0.0005809715762691292,-2.5542948767220963e-07,0.0007611797033604262,0.0004295031896476363
116_STEAM_1,THERMAL,2020-07-15 00:00:00,0.05802522532164319,0.05803402270660913,0.034378646923777435,0.01955558831293638,-4.398692482966398e-06,0.024684246463751735,0.013789789237438045
118_CC_1,THERMAL,2020-07-15 00:00:00,0.0005153125886933803,0.0005153548802849424,0.0003052936751015498,0.00016575623110861443,-2.1145795781052357e-08,0.00022288700541972517,0.0001266904979608217
122_WIND_1,WIND,2020-07-15 00:00:00,0.9997517621739103,1.0000922323129153,0.999921999520918,0.9999219917412558,5.502156952275072e-09,-0.00010822728564363615,-6.200778385892627e-05
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
