gen_id,gen_type,Z_row_sum_mean,Z_row_sum_std,Z_row_sum_min,Z_row_sum_max,Z_row_abs_sum_mean,Z_row_abs_sum_max,Z_row_norm_mean,Z_row_norm_max
101_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,-0.004602890369935896,0.03458625703965918,-0.06657592590090536,0.10387465683264505,0.03362989317466859,0.15916103433002862,0.024387765729816588,0.11952623513091883
101_STEAM_4,THERMAL,-0.003886254561064958,0.0340927146910215,-0.12253496536149938,0.0476589303662141,0.033524521579111184,0.15872931040014437,0.024057040561287393,0.12377379687889611
102_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,-0.04114373927614134,0.04638882479723573,-0.18600999765922482,0.0068071767070594005,0.04724012509277131,0.20524262993578093,0.02611895074111444,0.14030035796256016
102_STEAM_4,THERMAL,-0.039018178598010295,0.04968930921339676,-0.1988926015426832,0.04861311568846223,0.04819560310544643,0.2179264594199955,0.026642334014405567,0.1483752295263822
107_CC_1,THERMAL,-0.0578550680901406,0.12744755250623602,-0.3414362717804069,0.22768360240444396,0.09286054247573165,0.3414362717804069,0.04666482458328928,0.17071918107487702
113_CT_1,THERMAL,-0.0022254225293075144,0.009469323945329216,-0.04738734064479624,0.0,0.0022254225293075144,0.04738734064479624,0.0011127256489514787,0.02369418805216522
113_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,0.003815636771515742,0.014404640996354532,-0.0346551742163272,0.04707966019175773,0.005740924227978363,0.04707966019175773,0.00287089987619555,0.023543013663718033
113_CT_4,THERMAL,0.00015206915547612537,0.01685102014929672,-0.05093549724991947,0.0771509630688788,0.004905985783398317,0.0771509630688788,0.0024535113036606095,0.03857684785479581
115_STEAM_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,-0.030558626422127706,0.055755831726154115,-0.14051823468024516,0.15169728593296256,0.043604717448937444,0.15169728593296256,0.02201900740699259,0.07584874721022586
116_STEAM_1,THERMAL,-0.03438359240236694,0.06624249078176946,-0.21366580013195885,0.1646033306593418,0.051632221854847046,0.21366580013195885,0.02637952909645226,0.10683586263512343
118_CC_1,THERMAL,-0.027703740910004566,0.08755380005748774,-0.24525605640727222,0.2787968108726453,0.05414177324000791,0.2787968108726453,0.027189816775418235,0.13939990014796388
122_WIND_1,WIND,0.4745368120390851,0.4331534747387935,-0.36876043307933154,0.9999980468740257,0.7528036208253144,1.5111771747844083,0.633292261320965,0.9999995099927472
123_CT_1,THERMAL,-0.0029678919838108664,0.01015479238055879,-0.04458064121065991,0.0,0.0029678919838108664,0.04458064121065991,0.001483946070851198,0.022290322521177817
123_CT_4,THERMAL,-0.004453130617984582,0.013168255363215607,-0.053352161110153305,0.0,0.004453130617984582,0.053352161110153305,0.0022265662891388475,0.026676112988781413
123_CT_5,THERMAL,-0.0017307209988733998,0.007238060471994946,-0.031628020710878196,0.0,0.0017307209988733998,0.031628020710878196,0.0008653605251580901,0.01581401118303021
123_STEAM_2,THERMAL,-0.03223059500653971,0.0710800143034792,-0.1727886483021115,0.1678945086574383,0.053627678464754636,0.1727886483021115,0.027115356251223497,0.08639441357658094
123_STEAM_3,THERMAL,-0.08205861552724165,0.10826118834947428,-0.372967987946704,0.07733380146681469,0.08979528536443018,0.372967987946704,0.04525998478399043,0.18648408859281115
201_CT_1,THERMAL,-0.0004016995981993755,0.002410197589196253,-0.014461185535177518,0.0,0.0004016995981993755,0.014461185535177518,0.00020084980040302136,0.007230592814508769
201_CT_2,THERMAL,-0.00040169959818272833,0.00241019758909637,-0.01446118553457822,0.0,0.00040169959818272833,0.01446118553457822,0.00020084980039469712,0.007230592814209096
201_STEAM_3,THERMAL,-0.015588114384771506,0.03718678098610595,-0.09094291830194554,0.09602608645892126,0.02790042597781091,0.09602608645892126,0.014133397885209632,0.04801314829342899
