gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.008407235973601929,0.020987891638862926,0.015222018622379914,0.0032332418419348187,-0.014697563806232428,0.002059922763552971,0.0009971632271427104
101_STEAM_4,THERMAL,2020-07-15 00:00:00,0.009655097267088767,0.018124456476040614,0.014275463427998352,-0.0031788537835209176,0.013889776871564691,-0.0008445034055671125,-0.00021132241538789425
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.14397336284732504,0.14397336284732504,0.08319577385527849,-0.03639465666090658,-0.002692803668476129,-0.05912083598449458,-0.045765066533447765
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.13015092982697551,0.13015092982697551,0.07520902124572523,-0.03290069760103026,-0.0024329829465142283,-0.05344460789137395,-0.04137264138805706
107_CC_1,THERMAL,2020-07-15 00:00:00,2.4011622146529903e-07,2.4011622146529903e-07,1.2052985661896667e-07,6.40763544446088e-08,6.193543056198791e-08,5.089761145882221e-08,6.320682499988011e-08
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,8.301106470773736e-07,8.724841562233057e-07,5.661428621879953e-07,1.8655267708389545e-07,5.117102920282335e-07,-2.1186754572966038e-08,1.530344325382107e-07
116_STEAM_1,THERMAL,2020-07-15 00:00:00,-0.0815214425361569,1.2122292798107297,0.7370583947763031,-0.05466609883318918,0.5653539186372865,-0.44658010496777134,-0.14562915737248283
118_CC_1,THERMAL,2020-07-15 00:00:00,3.392170794457357e-07,3.392170794457357e-07,1.7263605634015168e-07,7.225870990446026e-08,1.0930106308926213e-07,8.900832071390141e-08,6.864898573811193e-08
122_WIND_1,WIND,2020-07-15 00:00:00,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
