gen_id,gen_type,Z_row_sum_mean,Z_row_sum_std,Z_row_sum_min,Z_row_sum_max,Z_row_abs_sum_mean,Z_row_abs_sum_max,Z_row_norm_mean,Z_row_norm_max
101_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,-0.017537617709965488,0.13159768145886339,-0.41369049259189217,0.4126840601235425,0.15588404304335807,1.1817691049923564,0.10822327282989785,0.7763080727853676
101_STEAM_4,THERMAL,-0.004168130925446652,0.12531872131350236,-0.47245823030204975,0.3563816919491105,0.15645155018783102,1.2116780975058672,0.10813754479730507,0.7743856345354688
102_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,-0.0989162226249417,0.15078730211313576,-0.47581017617843,0.14971802176473292,0.11064715619837465,0.47581017617843,0.060049229527509636,0.23790508865456955
102_STEAM_4,THERMAL,-0.10214717773028731,0.14705681890465225,-0.48097053261631095,0.042371252115253555,0.10954206088740762,0.48097053261631095,0.05916005096236754,0.24453077359055
107_CC_1,THERMAL,-0.08430486941162965,0.4931670412239708,-1.5502420896391707,1.9778706489093225,0.24420714991056533,1.9778706489093225,0.127783623551734,0.9938993978124813
113_CT_1,THERMAL,-1.607356223429532e-14,4.127877808895407e-14,-1.376676550535194e-13,0.0,2.5177391036221605e-14,4.072298054325074e-13,2.2015167195825793e-14,2.9338974717825816e-13
113_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,-0.0709780650649967,0.14377465983035664,-0.6259647658423351,1.7378757309274293e-06,0.07097816267975202,0.6259647658423351,0.03556113986710934,0.31298238366613146
116_STEAM_1,THERMAL,-0.11650106502072857,0.28012829868815886,-1.5470257196059765,0.0,0.13179394897086516,2.097569386946354,0.06866242779232466,1.1359034253610358
118_CC_1,THERMAL,-0.05016423699670419,0.3727634224428562,-0.8918234571983107,1.7434321448301686,0.14702170707161802,1.7434321448301686,0.07748085130516838,0.9864885889443834
122_WIND_1,WIND,0.6666666666666666,0.47809144373375745,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
123_CT_1,THERMAL,-1.7270135938613546e-15,1.0362081563168129e-14,-6.217248937900877e-14,0.0,7.648203058528856e-15,2.753353101070388e-13,5.544257658959947e-15,1.995932757225581e-13
123_CT_4,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_STEAM_2,THERMAL,-0.07546694872192788,0.15560887896543593,-0.7003709921480018,4.8728588530110336e-06,0.07546722496155606,0.7003709921480018,0.03779990925330965,0.35018549690700546
123_STEAM_3,THERMAL,-0.21727465808622537,0.6481315606196303,-3.7140939083536155,1.0728006988165849e-07,0.2837550170587251,6.107386290859098,0.14745692746213332,3.2516293779361076
201_CT_1,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201_STEAM_3,THERMAL,-0.06750098824851773,0.12680763433612827,-0.5135068786138018,1.3778081158084365e-05,0.06873631073611475,0.5135068786138018,0.03628460982750147,0.25675343991719823
202_CT_1,THERMAL,5.739467543206286e-13,3.443680525923772e-12,0.0,2.0662083155542632e-11,5.739467543206286e-13,2.0662083155542632e-11,3.5146948666045724e-13,1.2652901519776461e-11
202_CT_2,THERMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202_STEAM_3,THERMAL,-0.061787711049997834,0.13525485919611052,-0.4925244848363559,0.14882920447460465,0.07005600752256866,0.4925244848363559,0.03579934477934066,0.2462622430029948
