gen_id,gen_type,time,Z_row_sum,Z_row_abs_sum,Z_row_norm,Z_k0,Z_k1,Z_k2,Z_k3
101_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_STEAM_3,THERMAL,2020-07-15 00:00:00,0.00010922570820470572,0.0008739442069249706,0.0004580522403435275,-0.00011442888579676414,-0.0002679303635633683,0.00029108773244008817,0.00020049722512475
101_STEAM_4,THERMAL,2020-07-15 00:00:00,0.00010790039617979082,0.0008680421484428323,0.00045522241287540685,-0.00011286899045043696,-0.0002672018856810838,0.0002888922457288548,0.00019907902658245679
102_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_STEAM_3,THERMAL,2020-07-15 00:00:00,-0.07919168820396573,0.07919168820396573,0.041216935700134405,-0.01959207508794103,-0.01067572674454062,-0.02591829339919549,-0.02300559297228859
102_STEAM_4,THERMAL,2020-07-15 00:00:00,-0.07919168820396573,0.07919168820396573,0.041216935700134405,-0.01959207508794103,-0.01067572674454062,-0.02591829339919549,-0.02300559297228859
107_CC_1,THERMAL,2020-07-15 00:00:00,1.4563965575836775e-08,1.4563965575836775e-08,7.283131329375798e-09,3.6304099726436334e-09,3.743435783576388e-09,3.5642182538708767e-09,3.6259015657458778e-09
113_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_3,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_2,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_STEAM_3,THERMAL,2020-07-15 00:00:00,0.05891794548657529,0.6077624987834834,0.39546783376657446,0.004490475762427115,0.3288497463726022,-0.20993903710340556,-0.06448323954504849
116_STEAM_1,THERMAL,2020-07-15 00:00:00,-0.4261532927215816,0.5084201226879694,0.2824519379327238,-0.11149206047756904,0.04113341498319395,-0.21226114446105493,-0.14353350276615157
118_CC_1,THERMAL,2020-07-15 00:00:00,5.240585760217936e-09,5.240585760217936e-09,2.7975063895861657e-09,1.2839163066047377e-09,2.0907177100681906e-09,7.518510258819333e-10,1.1141007176630748e-09
122_WIND_1,WIND,2020-07-15 00:00:00,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123_CT_1,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_4,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_CT_5,THERMAL,2020-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
